"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int"
"Rice_Pasta_Noodles","pHILIC_772.5828_5.1",-0.552108019211666,0.0077178364686242,0.0221070231050422,"772.5828_5.1","PC(35:2)",NA,NA,NA,NA,"-2.961624547","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:2)",2494047.15408437
"Beverages","pRPLC_295.1292_1.3",0.591144729967105,0.00376407676979034,0.0222544468255857,"295.1292_1.3","gamma-glutamylphenylalanine",NA,"HMDB00594",NA,NA,"1.184216396","pRPLC",40000,"[M+H]+","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylphenylalanine",37003.5866857085
"Beverages","pHILIC_158.1174_6.2",-0.588660928580688,0.00395049351933474,0.0222544468255857,"158.1174_6.2","Homostachydrine","C08283","HMDB33433",NA,NA,"-1.01030411","pHILIC",5e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Homostachydrine",671625.393816514
"Beverages","pHILIC_746.5694_5.1",0.589281878927292,0.00390318056988968,0.0222544468255857,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469
"Beverages","pHILIC_816.5884_5",0.589281878927292,0.00390318056988968,0.0222544468255857,"816.5884_5","PC(P-40:7)",NA,NA,NA,NA,"-2.170838629","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-40:7)",183312.274582332
"Beverages","pHILIC_731.6033_5.7",0.590523779620501,0.00380997593505146,0.0222544468255857,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591
"Beverages","pHILIC_785.6497_5.6",0.589281878927292,0.00390318056988968,0.0222544468255857,"785.6497_5.6","SM(d18:1/22:1)","C00550","HMDB12104",NA,"HMDB","-4.33968635","pHILIC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/22:1)",7113340.70454638
"Eggs","pHILIC_269.1239_8.3",-0.550652381373932,0.00791437967756712,0.0222921694251474,"269.1239_8.3","Acetylcarnosine",NA,"HMDB12881","56353-15-2","HMDB","-1.995474954","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Acetylcarnosine",264298.064385321
"Eggs","pHILIC_772.5828_5.1",-0.550652381373932,0.00791437967756712,0.0222921694251474,"772.5828_5.1","PC(35:2)",NA,NA,NA,NA,"-2.961624547","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:2)",2494047.15408437
"Sweets_Sweeteners","nRPLC_375.254_10.2",0.570294793596696,0.0055833167797257,0.0224662032327058,"375.254_10.2","MG(20:5)",NA,"HMDB11550",NA,"HMDB","-0.211661429","nRPLC",30000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:5)",31417.6743969735
"Seafood","pHILIC_269.1239_8.3",-0.552108019211666,0.0077178364686242,0.0224881786758188,"269.1239_8.3","Acetylcarnosine",NA,"HMDB12881","56353-15-2","HMDB","-1.995474954","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Acetylcarnosine",264298.064385321
"Sauces, Spices, and Herbs","nHILIC_740.525_4.5",-0.583954549131947,0.00432493182470874,0.022841046199243,"740.525_4.5","PE(36:3)",NA,NA,NA,NA,"1.921797659","nHILIC",2e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:3)",237778.71058104
"Nuts_Seeds","nRPLC_369.1741_9.5",-0.594285714285714,0.00353893340206572,0.0230030671134272,"369.1741_9.5","Androsterone sulfate",NA,"HMDB02759","2479-86-9","HMDB","-0.0398723458189992|-0.0398723458189992|-0.0398723458189992|0.510012145841384","nRPLC",6e+06,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Androsterone sulfate",7676563.60608563
"Rice_Pasta_Noodles","pHILIC_269.1239_8.3",-0.54746194892377,0.00835963245173858,0.0231602931859643,"269.1239_8.3","Acetylcarnosine",NA,"HMDB12881","56353-15-2","HMDB","-1.995474954","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Acetylcarnosine",264298.064385321
"Rice_Pasta_Noodles","nHILIC_746.5159_4.2",0.54746194892377,0.00835963245173858,0.0231602931859643,"746.5159_4.2","PE(P-38:6)",NA,NA,NA,NA,"3.865781125","nHILIC",9e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-38:6)",1015193.5966055
"Salad","nHILIC_128.0352_7.6",0.556263041580664,0.00717886641937816,0.023331315862979,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877
"Seafood","pHILIC_772.5828_5.1",-0.54746194892377,0.00835963245173858,0.023546298072397,"772.5828_5.1","PC(35:2)",NA,NA,NA,NA,"-2.961624547","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:2)",2494047.15408437
"Seafood","pHILIC_813.6806_5.6",0.54746194892377,0.00835963245173858,0.023546298072397,"813.6806_5.6","SM(d18:1/24:1)","C00550","HMDB12107",NA,"HMDB","-4.682361173","pHILIC",8e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/24:1)",9151088.07254077
"Nuts_Seeds","pHILIC_703.5724_5.7",0.590857142857143,0.00378527663524147,0.0236930278279929,"703.5724_5.7","SM(d18:1/16:0)","C00550","HMDB13464",NA,"HMDB","-3.494027714","pHILIC",1e+07,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/16:0)",15280610.1709847
"Sauces, Spices, and Herbs","pRPLC_676.417_10.7",-0.579401297286863,0.00471494846729915,0.0241462512416229,"676.417_10.7","PS(28:2)",NA,"HMDB12342",NA,"HMDB","-2.093130967","pRPLC",20000,"[M+H]+","YES","Y",NA,NA,"PS(28:2)",28662.0765607863
"Starchy_Vegetables","nRPLC_151.04_2.3",0.604567438622582,0.00287924193478584,0.0242967164983832,"151.04_2.3","2-Hydroxyphenylacetate","C05852","HMDB00669",NA,NA,"-0.421724085","nRPLC",20000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","2-Hydroxyphenylacetate",89043.6564576962
"Starchy_Vegetables","pHILIC_178.0532_7.5",0.602233201407823,0.0030191186181423,0.0242967164983832,"178.0532_7.5","Alliin","C08265","HMDB33592",NA,NA,"-0.248031697","pHILIC",60000,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Alliin",115227.594807238
"Starchy_Vegetables","pHILIC_585.2694_4.9",0.599898964193064,0.00316466049117702,0.0243103465004053,"585.2694_4.9","Bilirubin","C00486","HMDB00054",NA,NA,"-2.336115852","pHILIC",9e+05,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Bilirubin",1990805.44020459
"Eggs","nHILIC_746.5159_4.2",0.544447847499296,0.00879904580661978,0.0243776842839138,"746.5159_4.2","PE(P-38:6)",NA,NA,NA,NA,"3.865781125","nHILIC",9e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-38:6)",1015193.5966055
"Sweets_Sweeteners","nHILIC_197.0679_1.4",0.562326602867801,0.0064484788085658,0.0247141231153035,"197.0679_1.4","5-Acetylamino-6-amino-3-methyluracil","C16366","HMDB04400",NA,NA,"-0.556384702","nHILIC",2e+06,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","5-Acetylamino-6-amino-3-methyluracil",2311093.17950897
"Sweets_Sweeteners","nRPLC_369.1741_9.5",0.56118828990653,0.00658068366975536,0.0247141231153035,"369.1741_9.5","Androsterone sulfate",NA,"HMDB02759","2479-86-9","HMDB","-0.0398723458189992|-0.0398723458189992|-0.0398723458189992|0.510012145841384","nRPLC",6e+06,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Androsterone sulfate",7676563.60608563
"Sweets_Sweeteners","nRPLC_165.0556_2.3",0.56118828990653,0.00658068366975536,0.0247141231153035,"165.0556_2.3","Phenyllactate (PLA)","C05607","HMDB00779",NA,NA,"-0.687607008","nRPLC",70000,"[M-H]-","YES","Y","Amino Acid","Phenylalanine Metabolism","Phenyllactate (PLA)",72163.0986654434
"Tea","pRPLC_310.3104_11.1",0.562428542643817,0.00643674760849735,0.0252979150194431,"310.3104_11.1","Oleoyl Ethyl Amide",NA,NA,NA,NA,"-0.145084214","pRPLC",1e+05,"[M+H]+","YES","Y","Lipid","Long Chain Fatty Acid","Oleoyl Ethyl Amide",180217.381895923
"Snacks","pRPLC_100.0756_1.2",-0.587877538267963,0.00401086698537807,0.0260706354049575,"100.0756_1.2","2-Piperidinone",NA,"HMDB11749",NA,NA,"-0.94798216","pRPLC",1e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","2-Piperidinone",234227.215327217
"Snacks","nRPLC_351.254_10.3",0.587877538267963,0.00401086698537807,0.0260706354049575,"351.254_10.3","MG(18:3)",NA,"HMDB11539",NA,"HMDB","-0.226082185","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:3)",65304.7963167176
"Rice_Pasta_Noodles","pHILIC_746.5694_5.1",-0.538169808347977,0.00977548527814436,0.0262231271747047,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469
"Rice_Pasta_Noodles","pHILIC_816.5884_5",-0.538169808347977,0.00977548527814436,0.0262231271747047,"816.5884_5","PC(P-40:7)",NA,NA,NA,NA,"-2.170838629","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-40:7)",183312.274582332
"Seafood","nHILIC_746.5159_4.2",0.539718498443943,0.00952672169244017,0.0263937043610228,"746.5159_4.2","PE(P-38:6)",NA,NA,NA,NA,"3.865781125","nHILIC",9e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-38:6)",1015193.5966055
"Salad","pHILIC_750.5399_3.1",-0.546504040851179,0.00849727583944698,0.0265933262382693,"750.5399_3.1","PE(P-38:5)",NA,NA,NA,NA,"-4.429831219","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:5)",5125911.92798879
"Salad","nHILIC_833.5227_5.2",-0.546504040851179,0.00849727583944698,0.0265933262382693,"833.5227_5.2","PI(34:2)",NA,NA,NA,NA,"4.97390639","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:2)",439313.978604485
"Seafood","nRPLC_397.2054_9.6",-0.537395463299995,0.00990185282558995,0.0269905343149145,"397.2054_9.6","Pregnanolone sulfate",NA,NA,NA,NA,"2.198993262","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanolone sulfate",2492431.77938838
"Eggs","pHILIC_746.5694_5.1",-0.535141046687342,0.0102774137881764,0.0271387957844033,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469
"Eggs","pHILIC_816.5884_5",-0.535141046687342,0.0102774137881764,0.0271387957844033,"816.5884_5","PC(P-40:7)",NA,NA,NA,NA,"-2.170838629","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-40:7)",183312.274582332
"Eggs","nRPLC_397.2054_9.6",-0.535916613421672,0.0101469169669241,0.0271387957844033,"397.2054_9.6","Pregnanolone sulfate",NA,NA,NA,NA,"2.198993262","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanolone sulfate",2492431.77938838
"Sweets_Sweeteners","nHILIC_133.0506_2.3",0.554358412138905,0.00742192669868127,0.0272675133060247,"133.0506_2.3","2,3-Dihydroxyvaleric acid","C04039","HMDB00421","26386-47-0","HMDB","-0.214892254","nHILIC",70000,"[M-H]-","YES","Y","Cofactors and Vitamins","Pantothenate and CoA Metabolism","2,3-Dihydroxyvaleric acid",362197.295723164
"Fats and Oils","pRPLC_169.0971_1.6",0.540698656603654,0.00937198586199136,0.0273080277702852,"169.0971_1.6","Cyclo(ala-pro)",NA,NA,NA,NA,"-0.47593602","pRPLC",40000,"[M+H]+","YES","Y","Peptide","Dipeptide","Cyclo(ala-pro)",44332.49660316
"Fats and Oils","nRPLC_429.3008_10.3",0.538422030681113,0.00973461150397338,0.0278838871893475,"429.3008_10.3","7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)","C17337","HMDB12458",NA,NA,"-0.534110352","nRPLC",4e+05,"[M-H]-","YES","Y","Lipid","Sterol","7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",413741.692823932
"Rice_Pasta_Noodles","nRPLC_397.2054_9.6",-0.532749393012098,0.0106885278215867,0.0282243937788773,"397.2054_9.6","Pregnanolone sulfate",NA,NA,NA,NA,"2.198993262","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanolone sulfate",2492431.77938838
"Eggs","pHILIC_249.1078_10.4",0.530487646281365,0.0110896141302028,0.0283961331515799,"249.1078_10.4","gamma-glutamylthreonine",NA,"HMDB29159",NA,NA,"-1.274701077","pHILIC",3e+06,"[M+H]+","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylthreonine",3032042.32068593
"Eggs","pHILIC_157.0607_8.3",0.530487646281365,0.0110896141302028,0.0283961331515799,"157.0607_8.3","Imidazolelactic acid","C05132","HMDB02320","876-19-7","HMDB","-0.462226333","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Imidazolelactic acid",114795.189091805
"Seafood","pHILIC_249.1078_10.4",0.531975047964116,0.0108244855324038,0.0284243961542507,"249.1078_10.4","gamma-glutamylthreonine",NA,"HMDB29159",NA,NA,"-1.274701077","pHILIC",3e+06,"[M+H]+","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylthreonine",3032042.32068593
"Seafood","pHILIC_157.0607_8.3",0.531975047964116,0.0108244855324038,0.0284243961542507,"157.0607_8.3","Imidazolelactic acid","C05132","HMDB02320","876-19-7","HMDB","-0.462226333","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Imidazolelactic acid",114795.189091805
"Seafood","pHILIC_746.5694_5.1",-0.53042635786815,0.0111006517525476,0.0284243961542507,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469
"Seafood","pHILIC_816.5884_5",-0.53042635786815,0.0111006517525476,0.0284243961542507,"816.5884_5","PC(P-40:7)",NA,NA,NA,NA,"-2.170838629","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-40:7)",183312.274582332
"Starchy_Vegetables","nRPLC_243.0331_5.4",0.589394896726649,0.00389462044981679,0.0286169937399581,"243.0331_5.4","eugenol sulfate",NA,NA,NA,NA,"-0.672773907","nRPLC",20000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","eugenol sulfate",42646.3861505698
"Fats and Oils","pHILIC_782.5665_5.1",0.5350070917973,0.0103000918112507,0.0290119252683562,"782.5665_5.1","PC(36:4)",NA,NA,NA,NA,"-3.755381454","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:4)",71577205.8319258
"Tea","nHILIC_716.5258_4.7",0.549971653548716,0.00800770016132375,0.0294195940709503,"716.5258_4.7","PE(34:1)",NA,NA,NA,NA,"3.101006855","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(34:1)",91053.0190201835
"Tea","nHILIC_738.511_4.5",0.551217342458226,0.00783761275119611,0.0294195940709503,"738.511_4.5","PE(36:4)",NA,NA,NA,NA,"4.158300184","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:4)",433102.703465851
"Tea","pHILIC_229.1181_10.9",-0.551217342458226,0.00783761275119613,0.0294195940709503,"229.1181_10.9","pro-hydroxy-pro",NA,"HMDB06695",NA,NA,"-0.819820822","pHILIC",3e+05,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","pro-hydroxy-pro",307135.236847706
"Rice_Pasta_Noodles","pHILIC_249.1078_10.4",0.52732897767622,0.01167029587532,0.0298830303474103,"249.1078_10.4","gamma-glutamylthreonine",NA,"HMDB29159",NA,NA,"-1.274701077","pHILIC",3e+06,"[M+H]+","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylthreonine",3032042.32068593
"Rice_Pasta_Noodles","pHILIC_157.0607_8.3",0.52732897767622,0.01167029587532,0.0298830303474103,"157.0607_8.3","Imidazolelactic acid","C05132","HMDB02320","876-19-7","HMDB","-0.462226333","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Imidazolelactic acid",114795.189091805
"Cereals_Grains","nRPLC_203.002_1.9",0.647651211508078,0.00111900987699034,0.0299101096198836,"203.002_1.9","4-Methylcatechol sulfate",NA,NA,NA,NA,"0.176188064","nRPLC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","4-Methylcatechol sulfate",390287.42294474
"Cereals_Grains","pHILIC_583.2539_5.3",-0.643304559081849,0.00123888028011352,0.0299101096198836,"583.2539_5.3","Biliverdin","C00500","HMDB01008",NA,NA,"-2.086469819","pHILIC",1e+06,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Biliverdin",1195287.18205169
"Cereals_Grains","pHILIC_189.1345_14.4",0.64951406254789,0.00107074481035337,0.0299101096198836,"189.1345_14.4","Homoarginine","C01924","HMDB00670",NA,NA,"-0.562257817","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","Homoarginine",1298649.91589119
"Cereals_Grains","nHILIC_194.0458_4.6",-0.652618814280911,0.000994241566108608,0.0299101096198836,"194.0458_4.6","Hydroxyhippurate",NA,NA,NA,NA,"-0.398768376","nHILIC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Hydroxyhippurate",1233088.00717227
"Cereals_Grains","nRPLC_299.2228_9.3",-0.692359636463573,0.000356111440201957,0.0299101096198836,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869
"Cereals_Grains","nRPLC_351.254_10.3",-0.64640931081487,0.00115220513628143,0.0299101096198836,"351.254_10.3","MG(18:3)",NA,"HMDB11539",NA,"HMDB","-0.226082185","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:3)",65304.7963167176
"Starchy_Vegetables","pHILIC_722.5093_4.2",0.584726422297131,0.00426156631398361,0.0300085294609679,"722.5093_4.2","PE(P-36:5)",NA,NA,NA,NA,"-3.631556014","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:5)",256706.845536595
"Sweets_Sweeteners","nHILIC_202.1197_13.3",0.547528534371279,0.00835013340066052,0.0300249477598219,"202.1197_13.3","Gly-Lys or Lys-Gly",NA,NA,NA,NA,"-0.056245606","nHILIC",90000,"[M-H]-","YES","Y","Peptide","Dipeptide","Gly-Lys or Lys-Gly",90687.1963537207
"Cereals_Grains","nHILIC_512.2684_5.7",-0.61163609140504,0.00248843399200198,0.0300389531891668,"512.2684_5.7","Chenodeoxycholic acid 3-sulfate","C11301","HMDB02639","15324-64-8","HMDB","-0.669084886","nHILIC",5e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Chenodeoxycholic acid 3-sulfate",566003.839069317
"Cereals_Grains","pHILIC_309.1649_15.6",0.612257041751644,0.00245635159735689,0.0300389531891668,"309.1649_15.6","Fructoselysine","C16488",NA,NA,NA,"-2.372591014","pHILIC",3e+05,"[M+H]+","YES","Y","Carbohydrate","Pentose Metabolism","Fructoselysine",352298.913520897
"Cereals_Grains","nRPLC_153.0193_2.1",0.615361793484665,0.0023011184297231,0.0300389531891668,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998
"Cereals_Grains","pHILIC_157.0607_8.3",-0.615361793484665,0.00230111842972311,0.0300389531891668,"157.0607_8.3","Imidazolelactic acid","C05132","HMDB02320","876-19-7","HMDB","-0.462226333","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Imidazolelactic acid",114795.189091805
"Cereals_Grains","nRPLC_385.332_10.8",-0.618466545217685,0.00215424346560771,0.0300389531891668,"385.332_10.8","MG(20:0)",NA,"HMDB11542",NA,"HMDB","-0.854067958","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:0)",18392.7279658512
"Cereals_Grains","nHILIC_160.0615_7.2",-0.618466545217685,0.00215424346560771,0.0300389531891668,"160.0615_7.2","N-acetylthreonine",NA,NA,NA,NA,"-0.124170556","nHILIC",60000,"[M-H]-","YES","Y","Amino Acid","""Glycine, Serine and Threonine Metabolism""","N-acetylthreonine",90863.7902522834
"Cereals_Grains","nRPLC_187.007_2.3",-0.614740843138061,0.00233148458031298,0.0300389531891668,"187.007_2.3","p-Cresol sulfate",NA,"HMDB0011635",NA,"HMDB","-0.262926837132504|3.62609691143212|0.819740926145161|0.819740926145161","nRPLC",2e+07,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol sulfate",17881105.7147503
"Salad","nHILIC_235.0723_6.5",0.536745040121693,0.0100090306581031,0.0302058246646325,"235.0723_6.5","L-Formylkynurenine","C02700","HMDB60485",NA,"HMDB","-0.537454362","nHILIC",90000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","L-Formylkynurenine",140995.630104424
"Salad","nRPLC_299.2228_9.3",-0.536745040121693,0.0100090306581031,0.0302058246646325,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869
"Nuts_Seeds","nRPLC_377.2696_10.5",-0.576,0.00502506010396153,0.0303298270560535,"377.2696_10.5","MG(20:4)",NA,"HMDB04666","53847-30-6","HMDB","-0.342881119","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:4)",69317.8171140673
"Nuts_Seeds","nRPLC_203.002_1.9",0.572571428571429,0.00535466762281181,0.0312047871812137,"203.002_1.9","4-Methylcatechol sulfate",NA,NA,NA,NA,"0.176188064","nRPLC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","4-Methylcatechol sulfate",390287.42294474
"Nuts_Seeds","nHILIC_235.0723_6.5",0.570285714285714,0.00558424462973647,0.0314579114141821,"235.0723_6.5","L-Formylkynurenine","C02700","HMDB60485",NA,"HMDB","-0.537454362","nHILIC",90000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","L-Formylkynurenine",140995.630104424
"Starchy_Vegetables","nHILIC_165.0405_8.5",0.580057947867613,0.00465695643267492,0.0314810254848825,"165.0405_8.5","Arabonate | Xylonate",NA,NA,NA,NA,"0.252626081586609|0.252626081586609|-4.97718186883818|0.252626081586609|0.252626081586609|0.252626081586609","nHILIC",5e+05,"[M-H]-","YES","Y","Carbohydrate","Pentose Metabolism","Arabonate | Xylonate",591701.938217125
"Seafood","pHILIC_179.0484_7.4",-0.522682907388323,0.012569381812972,0.0317048586028697,"179.0484_7.4","Cys-Gly or Gly-Cys",NA,NA,NA,NA,"-0.52171094","pHILIC",1e+05,"[M+H]+","YES","Y","Peptide","Dipeptide","Cys-Gly or Gly-Cys",141483.331294597
"Rice_Pasta_Noodles","nHILIC_777.5678_4.3",0.522682907388323,0.012569381812972,0.0317048586028697,"777.5678_4.3","PG(36:0)",NA,NA,NA,NA,"3.46095331","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PG(36:0)",362565.102202854
"Fats and Oils","pHILIC_229.1181_10.9",0.528177214029675,0.011511971484943,0.0318938226386125,"229.1181_10.9","pro-hydroxy-pro",NA,"HMDB06695",NA,NA,"-0.819820822","pHILIC",3e+05,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","pro-hydroxy-pro",307135.236847706
"Fats and Oils","pRPLC_647.5116_11.7",0.527038901068404,0.0117248457369138,0.0319596601538457,"647.5116_11.7","SM(d18:1/12:0)","C00550","HMDB12096",NA,"HMDB","-1.012407775","pRPLC",2e+05,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/12:0)",327144.231265851
"Starchy_Vegetables","nHILIC_425.0806_12.4",-0.574222354830715,0.00519377872293504,0.0320321098404012,"425.0806_12.4","Cysteineglutathione disulfide",NA,"HMDB00656","13081-14-6","HMDB","-0.058861097","nHILIC",2e+05,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","Cysteineglutathione disulfide",216241.172901529
"Starchy_Vegetables","nRPLC_283.0822_2.4",0.576556592045474,0.00497318139828374,0.0320321098404012,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111
"Starchy_Vegetables","nRPLC_165.0556_2.3",0.573055236223336,0.0053070951214866,0.0320321098404012,"165.0556_2.3","Phenyllactate (PLA)","C05607","HMDB00779",NA,NA,"-0.687607008","nRPLC",70000,"[M-H]-","YES","Y","Amino Acid","Phenylalanine Metabolism","Phenyllactate (PLA)",72163.0986654434
"Coffee","nRPLC_448.3069_9.4",0.508560727549269,0.015654935931698,0.0322644411275239,"448.3069_9.4","Chenodeoxycholic acid glycine conjugate","C05466","HMDB00637","640-79-9","HMDB","0.12576723","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic acid glycine conjugate",3351197.0866318
"Coffee","pHILIC_740.522_4.4",-0.508560727549269,0.015654935931698,0.0322644411275239,"740.522_4.4","PC(33:4)",NA,NA,NA,NA,"-0.655647531","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PC(33:4)",1396459.05666167
"Coffee","nRPLC_514.2838_9.6",0.508560727549269,0.015654935931698,0.0322644411275239,"514.2838_9.6","Taurocholic acid","C05122","HMDB00036","81-24-3","HMDB","-1.151754849","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Taurocholic acid",524948.517295107
"Starchy_Vegetables","nRPLC_312.2546_10.4",0.570720999008577,0.00553990516353718,0.0322842749185443,"312.2546_10.4","Palmitoylglycine",NA,"HMDB13034","158305-64-7","HMDB","0.593781152","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Fatty Acid Metabolism(Acyl Glycine)","Palmitoylglycine",12132.0694067278
"Eggs","pHILIC_179.0484_7.4",-0.521180845469411,0.0128718547422018,0.032467812707942,"179.0484_7.4","Cys-Gly or Gly-Cys",NA,NA,NA,NA,"-0.52171094","pHILIC",1e+05,"[M+H]+","YES","Y","Peptide","Dipeptide","Cys-Gly or Gly-Cys",141483.331294597
"Bread_Products","pHILIC_758.5668_5.1",-0.63945213287148,0.00135408053787596,0.0326913729858626,"758.5668_5.1","PC(34:2)",NA,NA,NA,NA,"-3.478344514","pHILIC",9e+07,"[M+H]+","YES","Y",NA,NA,"PC(34:2)",134071959.911157
