"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int","class"
"Salad","nRPLC_498.2892_10.3",-0.761202056899856,3.88605836782819e-05,0.000312735173410935,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625,"IS"
"Salad","nRPLC_153.0193_2.1",0.7319250547114,0.000108041567626458,0.000676260182550796,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998,"IS"
"Salad","nHILIC_194.0458_4.6",-0.7319250547114,0.000108041567626459,0.000676260182550796,"194.0458_4.6","Hydroxyhippurate",NA,NA,NA,NA,"-0.398768376","nHILIC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Hydroxyhippurate",1233088.00717227,"IS"
"Salad","nRPLC_327.2538_10.5",-0.7319250547114,0.000108041567626459,0.000676260182550796,"327.2538_10.5","MG(16:1)",NA,"HMDB11534",NA,"HMDB","-0.851882898","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(16:1)",19787.7690314985,"IS"
"Salad","nRPLC_409.3322_11.2",-0.7319250547114,0.000108041567626459,0.000676260182550796,"409.3322_11.2","MG(22:2)",NA,"HMDB11553",NA,"HMDB","-0.316713371","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(22:2)",23693.7044724771,"IS"
"Salad","pRPLC_310.3104_11.1",-0.7319250547114,0.000108041567626459,0.000676260182550796,"310.3104_11.1","Oleoyl Ethyl Amide",NA,NA,NA,NA,"-0.145084214","pRPLC",1e+05,"[M+H]+","YES","Y","Lipid","Long Chain Fatty Acid","Oleoyl Ethyl Amide",180217.381895923,"IS"
"Salad","nRPLC_283.0822_2.4",-0.7319250547114,0.000108041567626459,0.000676260182550796,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111,"IS"
"Salad","nHILIC_188.0023_1.6",0.702648052522944,0.000265933007570854,0.00149808927598248,"188.0023_1.6","2-Aminophenol sulfate",NA,"HMDB61116",NA,NA,"0.008428144","nHILIC",8e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","2-Aminophenol sulfate",1302559.29399942,"IS"
"Salad","nHILIC_425.0806_12.4",0.702648052522944,0.000265933007570854,0.00149808927598248,"425.0806_12.4","Cysteineglutathione disulfide",NA,"HMDB00656","13081-14-6","HMDB","-0.058861097","nHILIC",2e+05,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","Cysteineglutathione disulfide",216241.172901529,"IS"
"Salad","pHILIC_728.5563_4.5",0.702648052522944,0.000265933007570854,0.00149808927598248,"728.5563_4.5","PE(P-36:2)",NA,NA,NA,NA,"-3.532912463","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:2)",919968.524424057,"IS"
"Salad","pHILIC_189.1345_14.4",0.673371050334488,0.000592707520616602,0.00313023659325643,"189.1345_14.4","Homoarginine","C01924","HMDB00670",NA,NA,"-0.562257817","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","Homoarginine",1298649.91589119,"IS"
"Salad","nHILIC_88.988_11",0.673371050334488,0.000592707520616602,0.00313023659325643,"88.988_11","Oxalate (ethanedioate)","C00209","HMDB02329",NA,NA,"-0.317261083","nHILIC",2e+05,"[M-H]-","YES","Y","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","Oxalate (ethanedioate)",185575.736972802,"IS"
"Salad","nHILIC_261.0725_10.7",-0.644094048146032,0.00121633115425567,0.0054094727649792,"261.0725_10.7","Asp-Glu or Glu-Asp",NA,NA,NA,NA,"-1.224100539","nHILIC",2e+06,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Glu or Glu-Asp",1924130.56707819,"IS"
"Salad","nRPLC_448.3069_9.4",-0.644094048146032,0.00121633115425567,0.0054094727649792,"448.3069_9.4","Chenodeoxycholic acid glycine conjugate","C05466","HMDB00637","640-79-9","HMDB","0.12576723","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic acid glycine conjugate",3351197.0866318,"IS"
"Salad","nRPLC_204.0666_4.3",-0.644094048146032,0.00121633115425567,0.0054094727649792,"204.0666_4.3","Cinnamoylglycine",NA,"HMDB11621","16534-24-0","HMDB","-0.064479201","nRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Cinnamoylglycine",37753.5388229867,"IS"
"Salad","nRPLC_441.3947_11.3",-0.644094048146032,0.00121633115425567,0.0054094727649792,"441.3947_11.3","MG(24:0)",NA,"HMDB11558",NA,"HMDB","-0.520377418","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:0)",122331.523007717,"IS"
"Salad","pHILIC_740.522_4.4",0.644094048146032,0.00121633115425568,0.0054094727649792,"740.522_4.4","PC(33:4)",NA,NA,NA,NA,"-0.655647531","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PC(33:4)",1396459.05666167,"IS"
"Salad","pHILIC_776.5554_3",-0.644094048146032,0.00121633115425567,0.0054094727649792,"776.5554_3","PE(P-40:6)",NA,NA,NA,NA,"-4.474728145","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-40:6)",2494677.80316315,"IS"
"Salad","nRPLC_315.2541_9.4",-0.634335047416547,0.00152106762676414,0.00659129304931128,"315.2541_9.4","MG(15:0)",NA,"HMDB11532",NA,"HMDB","0.06437713","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(15:0)",58933.1675015291,"IS"
"Salad","nRPLC_243.0331_5.4",-0.614817045957576,0.00232773996203183,0.00874195674629732,"243.0331_5.4","eugenol sulfate",NA,NA,NA,NA,"-0.672773907","nRPLC",20000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","eugenol sulfate",42646.3861505698,"IS"
"Salad","nRPLC_283.1088_9.6",-0.614817045957576,0.00232773996203183,0.00874195674629732,"283.1088_9.6","gamma-glutamylhistidine",NA,NA,NA,NA,"-0.043601897","nRPLC",2e+05,"[M-H]-","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylhistidine",191992.89332212,"IS"
"Salad","pHILIC_280.1384_8",0.614817045957576,0.00232773996203182,0.00874195674629732,"280.1384_8","N-(1-Deoxy-1-fructosyl)valine",NA,"HMDB37844",NA,"HMDB","-2.443407242","pHILIC",90000,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","N-(1-Deoxy-1-fructosyl)valine",122188.384102992,"IS"
"Salad","pHILIC_790.5707_2",-0.614817045957576,0.00232773996203183,0.00874195674629732,"790.5707_2","PC(P-38:6)",NA,NA,NA,NA,"-4.838662612","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-38:6)",36436730.7765017,"IS"
"Salad","nHILIC_746.5159_4.2",-0.614817045957576,0.00232773996203183,0.00874195674629732,"746.5159_4.2","PE(P-38:6)",NA,NA,NA,NA,"3.865781125","nHILIC",9e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-38:6)",1015193.5966055,"IS"
"Salad","pRPLC_676.417_10.7",-0.614817045957576,0.00232773996203183,0.00874195674629732,"676.417_10.7","PS(28:2)",NA,"HMDB12342",NA,"HMDB","-2.093130967","pRPLC",20000,"[M+H]+","YES","Y",NA,NA,"PS(28:2)",28662.0765607863,"IS"
"Salad","nRPLC_455.2472_11",0.605058045228091,0.00285054677041761,0.0104726609608821,"455.2472_11","Sulfolithocholic acid",NA,"HMDB00907","34669-57-3","HMDB","-0.1746876","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Sulfolithocholic acid",254661.729426606,"IS"
"Salad","pHILIC_583.2539_5.3",-0.595299044498605,0.00346875241916733,0.0124727480604102,"583.2539_5.3","Biliverdin","C00500","HMDB01008",NA,NA,"-2.086469819","pHILIC",1e+06,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Biliverdin",1195287.18205169,"IS"
"Salad","pHILIC_104.0705_8.1",0.58554004376912,0.00419561503808404,0.0139031164987491,"104.0705_8.1","2-Aminobutyrate","C02261","HMDB00650",NA,NA,"-1.053110896","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Glutathione Metabolism","2-Aminobutyrate",184792.635611111,"IS"
"Salad","pRPLC_295.1292_1.3",-0.58554004376912,0.00419561503808404,0.0139031164987491,"295.1292_1.3","gamma-glutamylphenylalanine",NA,"HMDB00594",NA,NA,"1.184216396","pRPLC",40000,"[M+H]+","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylphenylalanine",37003.5866857085,"IS"
"Salad","pHILIC_212.1026_7.4",-0.58554004376912,0.00419561503808404,0.0139031164987491,"212.1026_7.4","N-acetyl-1-methylhistidine",NA,NA,NA,NA,"-1.758906829","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","N-acetyl-1-methylhistidine",178249.095723038,"IS"
"Salad","nHILIC_214.0488_7.2",-0.58554004376912,0.00419561503808404,0.0139031164987491,"214.0488_7.2","sn-glycero-3-Phosphoethanolamine","C01233","HMDB00114","1190-00-7","HMDB","0.959298616","nHILIC",4e+05,"[M-H]-","YES","Y","Lipid","Phospholipid Metabolism","sn-glycero-3-Phosphoethanolamine",454333.283883792,"IS"
"Salad","nHILIC_128.0352_7.6",0.556263041580664,0.00717886641937816,0.023331315862979,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877,"IS"
"Salad","pHILIC_750.5399_3.1",-0.546504040851179,0.00849727583944698,0.0265933262382693,"750.5399_3.1","PE(P-38:5)",NA,NA,NA,NA,"-4.429831219","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:5)",5125911.92798879,"IS"
"Salad","nHILIC_833.5227_5.2",-0.546504040851179,0.00849727583944698,0.0265933262382693,"833.5227_5.2","PI(34:2)",NA,NA,NA,NA,"4.97390639","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:2)",439313.978604485,"IS"
"Salad","nHILIC_235.0723_6.5",0.536745040121693,0.0100090306581031,0.0302058246646325,"235.0723_6.5","L-Formylkynurenine","C02700","HMDB60485",NA,"HMDB","-0.537454362","nHILIC",90000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","L-Formylkynurenine",140995.630104424,"IS"
"Salad","nRPLC_299.2228_9.3",-0.536745040121693,0.0100090306581031,0.0302058246646325,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869,"IS"
"Salad","pHILIC_585.2694_4.9",-0.526986039392208,0.0117348089642642,0.0336132663552653,"585.2694_4.9","Bilirubin","C00486","HMDB00054",NA,NA,"-2.336115852","pHILIC",9e+05,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Bilirubin",1990805.44020459,"IS"
"Salad","pHILIC_146.0811_7.5",0.526986039392208,0.0117348089642642,0.0336132663552653,"146.0811_7.5","Isobutyrylglycine",NA,"HMDB00730",NA,NA,"-0.504729248","pHILIC",5e+05,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Isobutyrylglycine",1400664.59149643,"IS"
"Salad","pRPLC_647.5116_11.7",-0.526986039392208,0.0117348089642642,0.0336132663552653,"647.5116_11.7","SM(d18:1/12:0)","C00550","HMDB12096",NA,"HMDB","-1.012407775","pRPLC",2e+05,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/12:0)",327144.231265851,"IS"
"Salad","nRPLC_383.1535_7.6",0.497709037203752,0.0184211212570541,0.0478949152683407,"383.1535_7.6","16a-hydroxy DHEA 3-sulfate",NA,NA,NA,NA,"0.314144509983391|0.728163869219615","nRPLC",7e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","16a-hydroxy DHEA 3-sulfate",815468.043891356,"IS"
"Salad","pHILIC_178.0532_7.5",-0.497709037203752,0.0184211212570541,0.0478949152683407,"178.0532_7.5","Alliin","C08265","HMDB33592",NA,NA,"-0.248031697","pHILIC",60000,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Alliin",115227.594807238,"IS"
"Salad","nRPLC_415.3217_11.4",0.497709037203752,0.0184211212570541,0.0478949152683407,"415.3217_11.4","Dihydroxyvitamin D3",NA,"HMDB00430",NA,"HMDB","-0.048038933","nRPLC",3e+05,"[M-H]-","YES","Y","Cofactors and Vitamins","Vitamin D Metabolism","Dihydroxyvitamin D3",352330.728501529,"IS"
"Salad","nHILIC_835.537_5.2",-0.497709037203752,0.0184211212570541,0.0478949152683407,"835.537_5.2","PI(34:1)",NA,NA,NA,NA,"3.348071426","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:1)",345572.869811417,"IS"
"Salad","nRPLC_495.2962_9.1",-0.497709037203752,0.0184211212570541,0.0478949152683407,"495.2962_9.1","Pregnanediol-3-glucuronide","C03033","HMDB10318",NA,"HMDB","-0.278829397","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanediol-3-glucuronide",91095.2326315556,"IS"
"Salad","pHILIC_247.1437_5.3",0.497709037203752,0.0184211212570541,0.0478949152683407,"247.1437_5.3","Tryptophan betaine","C09213","HMDB61115",NA,NA,"-1.656926675","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Tryptophan Metabolism","Tryptophan betaine",2191858.73993137,"IS"
"Salad","pRPLC_313.1548_3.5",-0.764274877363392,8.24979419618372e-14,1.39421521915505e-11,"313.1548_3.5","Phenylalanylphenylalanine",NA,"HMDB13302","2577-40-4","HMDB","0.40840946","pRPLC",20000,"[M+H]+","YES","Y","Peptide","Dipeptide","Phenylalanylphenylalanine",24994.2125917431,"IR"
"Salad","nRPLC_230.9968_4.1",0.624117584399163,2.15542031276898e-08,1.82133016428979e-06,"230.9968_4.1","methyl-4-hydroxybenzoate sulfate",NA,NA,NA,NA,"-0.339123346","nRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","methyl-4-hydroxybenzoate sulfate",91039.7637821203,"IR"
"Salad","pHILIC_179.0484_7.4",0.532836969731254,4.11278438510764e-06,0.000231686853694397,"179.0484_7.4","Cys-Gly or Gly-Cys",NA,NA,NA,NA,"-0.52171094","pHILIC",1e+05,"[M+H]+","YES","Y","Peptide","Dipeptide","Cys-Gly or Gly-Cys",141483.331294597,"IR"
"Salad","nRPLC_498.2892_10.3",0.526342865621953,5.64713371152329e-06,0.000238591399311859,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625,"IR"
"Salad","pRPLC_169.0971_1.6",-0.50705281295518,1.39475647860516e-05,0.000471427689768545,"169.0971_1.6","Cyclo(ala-pro)",NA,NA,NA,NA,"-0.47593602","pRPLC",40000,"[M+H]+","YES","Y","Peptide","Dipeptide","Cyclo(ala-pro)",44332.49660316,"IR"
"Salad","pHILIC_247.1437_5.3",-0.500473260107598,1.87528141287826e-05,0.000528204264627377,"247.1437_5.3","Tryptophan betaine","C09213","HMDB61115",NA,NA,"-1.656926675","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Tryptophan Metabolism","Tryptophan betaine",2191858.73993137,"IR"
"Salad","nHILIC_287.052_8.1",-0.491202072004188,2.81703916666365e-05,0.000595099523957696,"287.052_8.1","Orotidine","C01103","HMDB00788","314-50-1","HMDB","-0.29636261","nHILIC",1e+05,"[M-H]-","YES","Y","Nucleotide","""Pyrimidine Metabolism, Orotate containing""","Orotidine",108933.221253313,"IR"
"Salad","nHILIC_777.5678_4.3",0.491266158557898,2.80923944917713e-05,0.000595099523957696,"777.5678_4.3","PG(36:0)",NA,NA,NA,NA,"3.46095331","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PG(36:0)",362565.102202854,"IR"
"Salad","pHILIC_716.5208_3.9",0.469199021897016,7.06863629717068e-05,0.00132733281580205,"716.5208_3.9","PE(34:2)",NA,NA,NA,NA,"-2.354757741","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(34:2)",1036554.92362895,"IR"
"Salad","pRPLC_359.3154_11",0.454971806973349,0.000124034869536643,0.00209618929516927,"359.3154_11","MG(18:0)",NA,"HMDB11131",NA,"HMDB","-0.529800999","pRPLC",2e+06,"[M+H]+","YES","Y","Lipid","Monoacylglycerol","MG(18:0)",2802861.76869317,"IR"
"Salad","pRPLC_153.0658_1.2",0.45202382550268,0.000138936425887357,0.00213456872499666,"153.0658_1.2","N1-Methyl-2-pyridone-5-carboxamide","C05842","HMDB04193",NA,NA,"-0.378209652","pRPLC",4e+05,"[M+H]+","YES","Y","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","N1-Methyl-2-pyridone-5-carboxamide",478368.264341488,"IR"
"Salad","nRPLC_448.3069_9.4",0.447067798682423,0.000167743843211211,0.00236239245855789,"448.3069_9.4","Chenodeoxycholic acid glycine conjugate","C05466","HMDB00637","640-79-9","HMDB","0.12576723","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic acid glycine conjugate",3351197.0866318,"IR"
"Salad","nHILIC_128.0352_7.6",0.429379909858405,0.00032114514971986,0.00417488694635818,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877,"IR"
"Salad","pHILIC_298.1139_4.7",0.426837809894567,0.000351550643220398,0.00424371847887481,"298.1139_4.7","1-Methylguanosine","C04545","HMDB01563","2140-65-0","HMDB","-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-0.0876856932803102","pHILIC",60000,"[M+H]+","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","1-Methylguanosine",56831.8762373089,"IR"
"Salad","nRPLC_464.3015_8.8",0.401779967393875,0.000826368032346452,0.0093104131644367,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264,"IR"
"Salad","nRPLC_411.127_3.6",0.393726423810959,0.0010727241209034,0.0106714307132891,"411.127_3.6","N6-Carbamoyl-L-threonyladenosine",NA,"HMDB41623",NA,"HMDB","0.044534029","nRPLC",20000,"[M-H]-","YES","Y","Nucleotide","""Purine Metabolism, Adenine containing""","N6-Carbamoyl-L-threonyladenosine",19343.2457115189,"IR"
"Salad","pHILIC_738.5049_3.9",0.393705061626389,0.00107345752737228,0.0106714307132891,"738.5049_3.9","PE(36:5)",NA,NA,NA,NA,"-2.623462026","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PE(36:5)",231362.231873159,"IR"
"Salad","nHILIC_746.5159_4.2",0.388599499514142,0.00126230050591945,0.011851599194466,"746.5159_4.2","PE(P-38:6)",NA,NA,NA,NA,"3.865781125","nHILIC",9e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-38:6)",1015193.5966055,"IR"
"Salad","pRPLC_100.0756_1.2",-0.378238839997658,0.00174015582175887,0.0154782280988026,"100.0756_1.2","2-Piperidinone",NA,"HMDB11749",NA,NA,"-0.94798216","pRPLC",1e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","2-Piperidinone",234227.215327217,"IR"
"Salad","nHILIC_202.1197_13.3",0.370441642629583,0.00220081013254467,0.0185968456200024,"202.1197_13.3","Gly-Lys or Lys-Gly",NA,NA,NA,NA,"-0.056245606","nHILIC",90000,"[M-H]-","YES","Y","Peptide","Dipeptide","Gly-Lys or Lys-Gly",90687.1963537207,"IR"
"Salad","nHILIC_103.04_4.6",0.359333306653146,0.00304544011269054,0.0245085418592715,"103.04_4.6","Hydroxybutyric acid",NA,NA,NA,NA,"-0.616277523","nHILIC",8e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","Hydroxybutyric acid",8691325.38358818,"IR"
"Salad","pRPLC_310.3104_11.1",0.352582856329004,0.00368974239607576,0.0283439302244002,"310.3104_11.1","Oleoyl Ethyl Amide",NA,NA,NA,NA,"-0.145084214","pRPLC",1e+05,"[M+H]+","YES","Y","Lipid","Long Chain Fatty Acid","Oleoyl Ethyl Amide",180217.381895923,"IR"
"Salad","nHILIC_121.0505_3.5",-0.33906059349615,0.0053540734708305,0.0301612805523452,"121.0505_3.5","Erythritol|D-Threitol","C00503|C16884","HMDB02994|HMDB04136","149-32-6|2418-52-2","HMDB","-1.05530348","nHILIC",1e+05,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Erythritol|D-Threitol",153641.057403062,"IR"
"Salad","nRPLC_312.2546_10.4",0.34207266152053,0.00493478139768225,0.0301612805523452,"312.2546_10.4","Palmitoylglycine",NA,"HMDB13034","158305-64-7","HMDB","0.593781152","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Fatty Acid Metabolism(Acyl Glycine)","Palmitoylglycine",12132.0694067278,"IR"
"Salad","pHILIC_834.5972_4.7",-0.33910331786529,0.00534791309644989,0.0301612805523452,"834.5972_4.7","PC(40:6)",NA,NA,NA,NA,"-4.240911406","pHILIC",4e+06,"[M+H]+","YES","Y",NA,NA,"PC(40:6)",1033180905.05287,"IR"
"Salad","nHILIC_738.511_4.5",0.344999280806629,0.00455542828027148,0.0301612805523452,"738.511_4.5","PE(36:4)",NA,NA,NA,NA,"4.158300184","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:4)",433102.703465851,"IR"
"Salad","pHILIC_752.5554_4.3",0.345597421974591,0.00448114963493214,0.0301612805523452,"752.5554_4.3","PE(P-38:4)",NA,NA,NA,NA,"-4.617624484","pHILIC",4e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:4)",4746778.25347605,"IR"
"Salad","pHILIC_229.1181_10.9",-0.341025914476596,0.00507708375006089,0.0301612805523452,"229.1181_10.9","pro-hydroxy-pro",NA,"HMDB06695",NA,NA,"-0.819820822","pHILIC",3e+05,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","pro-hydroxy-pro",307135.236847706,"IR"
"Salad","pHILIC_813.6806_5.6",0.340299600201214,0.00517794040813689,0.0301612805523452,"813.6806_5.6","SM(d18:1/24:1)","C00550","HMDB12107",NA,"HMDB","-4.682361173","pHILIC",8e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/24:1)",9151088.07254077,"IR"
"Salad","nRPLC_514.2838_9.6",0.341816315305689,0.00496930138933593,0.0301612805523452,"514.2838_9.6","Taurocholic acid","C05122","HMDB00036","81-24-3","HMDB","-1.151754849","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Taurocholic acid",524948.517295107,"IR"
"Salad","pHILIC_754.5367_5.1",-0.335236762458107,0.00593140709524194,0.0323357354547061,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442,"IR"
"Salad","pHILIC_731.6033_5.7",0.325709228139856,0.00761423370667102,0.0402126717633563,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591,"IR"
"Salad","pRPLC_676.417_10.7",-0.319001502184854,0.00903689079386871,0.0462798346716307,"676.417_10.7","PS(28:2)",NA,"HMDB12342",NA,"HMDB","-2.093130967","pRPLC",20000,"[M+H]+","YES","Y",NA,NA,"PS(28:2)",28662.0765607863,"IR"
"Salad","nHILIC_238.0929_7.3",0.315305844254232,0.00991563983837703,0.0479805833049875,"238.0929_7.3","ethyl glucuronide",NA,"HMDB10325",NA,NA,"-1.346310153","nHILIC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","ethyl glucuronide",327738.502754612,"IR"
"Salad","pRPLC_181.0718_3.1",-0.315220395515952,0.00993680719334061,0.0479805833049875,"181.0718_3.1","Paraxanthine","C13747","HMDB01860","611-59-6","HMDB","-1.141368661","pRPLC",1e+06,"[M+H]+","YES","Y","Xenobiotics","Xanthine Metabolism","Paraxanthine",1875926.3698157,"IR"
"Sauces, Spices, and Herbs","nRPLC_187.007_2.3",0.893575674597618,2.15399016795527e-08,2.99062938501912e-06,"187.007_2.3","p-Cresol sulfate",NA,"HMDB0011635",NA,"HMDB","-0.262926837132504|3.62609691143212|0.819740926145161|0.819740926145161","nRPLC",2e+07,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol sulfate",17881105.7147503,"IS"
"Sauces, Spices, and Herbs","nHILIC_716.5258_4.7",-0.887884109791264,3.53920637280369e-08,2.99062938501912e-06,"716.5258_4.7","PE(34:1)",NA,NA,NA,NA,"3.101006855","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(34:1)",91053.0190201835,"IS"
