data_set1,data_set2,cor,p,p_adjust,p_adjust2,Mass,Compounds_ID,Metabolite,KEGG,HMDB,CAS,ChEBI,ppm,Mode,med,Ions,MSMS,Used.for.Quant,Super.pathway,Sub.pathway
TotFib,pHILIC_282.119_6.7,-0.560036491811508,2.00229643935941e-10,1.6919404912587e-08,1.55255492838793e-07,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
TotSolFib,pHILIC_282.119_6.7,-0.276272031461818,0.0034829304497325,0.0280720338003506,0.0250978343026985,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
SolFib,pHILIC_282.119_6.7,-0.310863582664618,0.0009483620239144,0.0142540984362378,0.0103844482251852,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Sugar,pHILIC_282.119_6.7,-0.105092598930844,0.274543888045563,0.483311636246876,0.473813026054741,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
SugAdd,pHILIC_282.119_6.7,0.0504969373331834,0.600347602391384,0.768626854576848,0.764120910185714,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
MonSac,pHILIC_282.119_6.7,-0.308191583928702,0.0010546457588916,0.0104844196030989,0.0111792450442511,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Disacc,pHILIC_282.119_6.7,0.0165104246215868,0.864069394341351,0.907004519526014,0.930112914927951,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
SatFat,pHILIC_282.119_6.7,0.360810099576176,0.0001078321867145,0.0027480589441719,0.0023386268678016,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
MonoFat,pHILIC_282.119_6.7,0.111564974247234,0.245900955734357,0.629655477562218,0.442898624675777,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
PolyFat,pHILIC_282.119_6.7,0.0192907476305801,0.84145677760778,0.974015037093937,0.915898451456177,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
TransFat,pHILIC_282.119_6.7,0.270223926214982,0.0043026892650704,0.0269316476221077,0.0288683054286413,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Chol,pHILIC_282.119_6.7,-0.061537214130868,0.523056756230777,0.654789568911121,0.707172734424011,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Water,pHILIC_282.119_6.7,-0.268896953869781,0.004504122404657,0.0345998493812292,0.0299376500145289,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitA_IU,pHILIC_282.119_6.7,0.0286517702290414,0.766366860317102,0.917935791554401,0.870139303298961,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Caroten,pHILIC_282.119_6.7,-0.0336256597678573,0.727285387257266,0.865572045397732,0.847966313207916,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Retinol,pHILIC_282.119_6.7,0.222371678582925,0.0195472600172165,0.0739275170133901,0.0820838293362439,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
BetaCaro,pHILIC_282.119_6.7,0.0161944788251103,0.86664632803968,0.925264781179196,0.931701726762468,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitB1,pHILIC_282.119_6.7,-0.266947116954383,0.004815397327206,0.0280621430447523,0.0312320882402493,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitB2,pHILIC_282.119_6.7,-0.242781777035308,0.0106009334736017,0.0459373783856072,0.0542891624185896,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitB3,pHILIC_282.119_6.7,0.0352866319550481,0.71438326885637,0.833929991058379,0.838518010633798,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitB_NE,pHILIC_282.119_6.7,-0.020148314792445,0.834507157497587,0.892605757070203,0.911880030463082,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitB6,pHILIC_282.119_6.7,0.0013811344817401,0.98857469046117,0.98857469046117,0.994461034040308,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitB12,pHILIC_282.119_6.7,0.130783505695763,0.173243067359903,0.365975979797794,0.354987703749964,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Biot,pHILIC_282.119_6.7,-0.0052988623580489,0.956185900242142,0.973466368318808,0.980038575176664,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitC,pHILIC_282.119_6.7,-0.382122900304206,3.79838478108749e-05,0.0008024087850047,0.0011010080049098,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitD_IU,pHILIC_282.119_6.7,0.0589645126452735,0.540608422183055,0.669028228865926,0.720141231037125,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitE_a_Toco,pHILIC_282.119_6.7,-0.187139208764416,0.0502719605329168,0.160301157170999,0.158106021942885,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Folate,pHILIC_282.119_6.7,-0.379748793319254,4.2820479328125e-05,0.0006578782733139,0.0012034213582018,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
VitK,pHILIC_282.119_6.7,-0.204714822071266,0.0319276564804784,0.110117835616344,0.11721195903514,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Panto,pHILIC_282.119_6.7,-0.289225809117355,0.0021799741811807,0.0204675353677524,0.0183171001321162,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Ca,pHILIC_282.119_6.7,-0.0198594500642379,0.836846687091529,0.895812242903137,0.913210986388746,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Chrom,pHILIC_282.119_6.7,-0.0670707790805851,0.486307976616065,0.688620941939594,0.67514328785925,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Cu,pHILIC_282.119_6.7,-0.143872688692647,0.133737469146649,0.28145729223945,0.301962821060381,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Fluor,pHILIC_282.119_6.7,-0.216792978519426,0.0229121651928666,0.0704028348653536,0.0925267194014904,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Iodine,pHILIC_282.119_6.7,0.0446927896672917,0.642920710622308,0.765166197853311,0.793091971497592,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Fe,pHILIC_282.119_6.7,-0.276380355734896,0.0034696224432937,0.0220592087159342,0.0250624259875662,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Mg,pHILIC_282.119_6.7,-0.0117261025606568,0.903228755360772,0.948109687304165,0.951231036068952,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Mn,pHILIC_282.119_6.7,-0.15870408708153,0.0977215954799573,0.229742263348483,0.247118105791637,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Moly,pHILIC_282.119_6.7,-0.0162757220299186,0.865983553325866,0.932173379057779,0.931501703751625,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Phos,pHILIC_282.119_6.7,0.104505842451674,0.277247265035746,0.44623607420039,0.477099664346815,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
K,pHILIC_282.119_6.7,-0.386185060544618,3.08744682882068e-05,0.0007453978772438,0.0009635631096079,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Se,pHILIC_282.119_6.7,-0.058648566848797,0.542783733636691,0.751888942496728,0.721001616815044,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Na,pHILIC_282.119_6.7,0.300933857632499,0.0014004533238905,0.0094670644695002,0.0136941707664715,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Zn,pHILIC_282.119_6.7,0.0815681776274788,0.396920239769961,0.730658285604587,0.594596015535276,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
W3,pHILIC_282.119_6.7,-0.188123154244871,0.0490538984809227,0.115140400601055,0.155586320358933,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
W6,pHILIC_282.119_6.7,0.0014262695955225,0.988201340744105,0.989844097470214,0.994306830941918,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Alcohol,pHILIC_282.119_6.7,-0.0037432576612278,0.969040861490497,0.969040861490497,0.985636381746325,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Caff,pHILIC_282.119_6.7,-0.0681972218117243,0.478999579302197,0.614423547362622,0.669604592979005,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Chln,pHILIC_282.119_6.7,-0.164219597985734,0.0864674795373512,0.205816958335385,0.227934180687316,282.119_6.7,pHILIC_282.119_6.7,N1-methyladenosine,C02494,HMDB03331,,,-2.43317140935536|-2.43317140935536|-2.43317140935536|-2.43317140935536|2.32438192199972|-2.43317140935536,pHILIC,500000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Adenine containing"""
Energy,pRPLC_312.1305_2.8,0.260113660727734,0.0060633129043842,0.0467455319138387,0.0365471693705047,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
percent_carb_cal,pRPLC_312.1305_2.8,-0.194613583606775,0.0416169014715266,0.130245487938666,0.140984336792914,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
percent_pro_cal,pRPLC_312.1305_2.8,0.260998308957868,0.0058870333270714,0.0310908947585962,0.0357977987172975,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
percent_fat_cal,pRPLC_312.1305_2.8,0.0582874859385381,0.545275058049663,0.761582519094157,0.722703269451143,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
TotFib,pRPLC_312.1305_2.8,-0.154939818592081,0.106043457026591,0.221251163425851,0.259658623451935,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
TotSolFib,pRPLC_312.1305_2.8,0.0487639769304604,0.6129271344206,0.794463085096424,0.77291121258698,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
SolFib,pRPLC_312.1305_2.8,0.11086086647223,0.248912726196495,0.500788699133424,0.445952004400452,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
Sugar,pRPLC_312.1305_2.8,-0.102456708285954,0.286828195719813,0.486834716922886,0.487684158895665,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
SugAdd,pRPLC_312.1305_2.8,0.132526225944379,0.167535948937083,0.349550313214408,0.34728861850712,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
MonSac,pRPLC_312.1305_2.8,-0.295996076184709,0.0016915705858669,0.014293771450576,0.0153665291456497,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
Disacc,pRPLC_312.1305_2.8,-0.0991889260481117,0.302558035237289,0.52809214064186,0.503626151574131,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
SatFat,pRPLC_312.1305_2.8,0.0546766768359494,0.570491609491516,0.685730462447776,0.743448370910963,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
MonoFat,pRPLC_312.1305_2.8,0.0848179058198086,0.378315334264686,0.734888407939447,0.577269241739147,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
PolyFat,pRPLC_312.1305_2.8,0.114354324278984,0.234217723704619,0.514062276702346,0.428889047599335,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
TransFat,pRPLC_312.1305_2.8,-0.202963579656511,0.0334558763169467,0.0985180770777517,0.120492273490507,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
Chol,pRPLC_312.1305_2.8,-0.0732903977597942,0.446705245088814,0.5762838658016,0.640694776663012,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
Water,pRPLC_312.1305_2.8,-0.0242285290783702,0.80162469419854,0.887054289824938,0.890837765004506,312.1305_2.8,pRPLC_312.1305_2.8,"""N2,N2-Dimethylguanosine""",,HMDB04824,2140-67-2,HMDB,0.80778606,pRPLC,20000.0,[M+H]+,YES,Y,Nucleotide,"""Purine Metabolism, Guanine containing"""
