data_set1,data_set2,cor,p,p_adjust,p_adjust2,Mass,Compounds_ID,Metabolite,KEGG,HMDB,CAS,ChEBI,ppm,Mode,med,Ions,MSMS,Used.for.Quant,Super.pathway,Sub.pathway
PolyFat,pHILIC_170.0923_8.5,0.0785435943276887,0.7282644386111,0.82478934052524,0.854699236981083,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
TransFat,pHILIC_170.0923_8.5,0.203758020067482,0.36307754179643,0.528966418651695,0.566170881244886,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Chol,pHILIC_170.0923_8.5,-0.756978119245116,4.54268037743758e-05,0.0059913862157745,0.0010197691263335,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Water,pHILIC_170.0923_8.5,-0.305067873620588,0.167419381202688,0.32521695888798,0.341355656142154,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitA_IU,pHILIC_170.0923_8.5,-0.125214425739794,0.578745351810468,0.782463715647753,0.751169702386083,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Caroten,pHILIC_170.0923_8.5,-0.168470318268086,0.453584691655297,0.698514568229931,0.645972070238856,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Retinol,pHILIC_170.0923_8.5,-0.291408118085338,0.188235824967069,0.334861625467734,0.367726997651045,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
BetaCaro,pHILIC_170.0923_8.5,0.235630782983066,0.291128586473649,0.471846351635107,0.49247190727941,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitB1,pHILIC_170.0923_8.5,-0.305067873620588,0.167419381202688,0.297830267613203,0.341355656142154,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitB2,pHILIC_170.0923_8.5,-0.657944891614552,0.000873837888966,0.0050613646498284,0.0088440293462921,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitB3,pHILIC_170.0923_8.5,-0.167332005306815,0.456685815687831,0.584696233721541,0.649188200462768,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitB_NE,pHILIC_170.0923_8.5,-0.339217262458714,0.122490855344687,0.308969470944062,0.278252749511125,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitB6,pHILIC_170.0923_8.5,-0.286854866240255,0.195549440531158,0.347872162629114,0.378056623966671,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitB12,pHILIC_170.0923_8.5,-0.0591922739860843,0.793584113899949,0.833016864901188,0.896246741672152,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Biot,pHILIC_170.0923_8.5,-0.328972445807276,0.134934953143011,0.285050088514611,0.29688341324047,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitC,pHILIC_170.0923_8.5,-0.211726210796378,0.344199829342316,0.51477673591904,0.546146655698694,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitD_IU,pHILIC_170.0923_8.5,-0.465570001159778,0.028991883790011,0.0742581165256235,0.105646990686383,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitE_a_Toco,pHILIC_170.0923_8.5,-0.500857702959175,0.0175807805518094,0.0424450273322256,0.0747725790135598,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Folate,pHILIC_170.0923_8.5,-0.346047140226339,0.114668269241496,0.322982291696879,0.265739634565609,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
VitK,pHILIC_170.0923_8.5,0.122937799817252,0.585722498046952,0.701260168503019,0.756716632771751,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Panto,pHILIC_170.0923_8.5,-0.0045532518450834,0.983955606871891,0.993847129970764,1.0,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Ca,pHILIC_170.0923_8.5,0.151395623849023,0.501232897258448,0.716466078882017,0.686369524651265,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Chrom,pHILIC_170.0923_8.5,-0.647700074963114,0.0011177206115981,0.0099418307031628,0.0104941546311164,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Cu,pHILIC_170.0923_8.5,-0.634040319427864,0.0015311949060298,0.0184837099370744,0.0130867488294935,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Fluor,pHILIC_170.0923_8.5,0.660221517537094,0.0008263040292309,0.0043639181543762,0.0085169219675743,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Iodine,pHILIC_170.0923_8.5,0.201481394144941,0.368578826022588,0.589809763283708,0.571367349374234,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Fe,pHILIC_170.0923_8.5,-0.431420612321653,0.0449891231599833,0.146214650269946,0.142441702419219,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Mg,pHILIC_170.0923_8.5,-0.8161703932312,3.63504100746096e-06,0.0001228643860521,0.0001704662947844,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Mn,pHILIC_170.0923_8.5,-0.442803741934361,0.0390373278999682,0.11706270877479,0.129311148668645,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Moly,pHILIC_170.0923_8.5,-0.179853447880794,0.423184614248859,0.600195141955698,0.61976203234582,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Phos,pHILIC_170.0923_8.5,-0.492889512230279,0.0197698774323355,0.0754857640868432,0.0810058518579271,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
K,pHILIC_170.0923_8.5,-0.265226919976108,0.232900614104617,0.437335597596448,0.425125494301011,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Se,pHILIC_170.0923_8.5,-0.351738705032693,0.108431725481072,0.261785165804303,0.256056674171887,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Na,pHILIC_170.0923_8.5,0.598752617628468,0.0032382650733759,0.022394325767622,0.0224151006663278,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Zn,pHILIC_170.0923_8.5,-0.257258729247212,0.247763254007371,0.491151980664574,0.441898738778181,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
W3,pHILIC_170.0923_8.5,0.211726210796378,0.344199829342317,0.51937295677546,0.546146655698694,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
W6,pHILIC_170.0923_8.5,0.135459242391231,0.547804072265733,0.765114778619082,0.724875325053062,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Alcohol,pHILIC_170.0923_8.5,0.0,1.0,1.0,1.0,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Caff,pHILIC_170.0923_8.5,0.023408515578331,0.917645196788526,0.9383065875874,0.973018790621832,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Chln,pHILIC_170.0923_8.5,-0.331249071729818,0.132094815385541,0.305808545207622,0.292574990457045,170.0923_8.5,pHILIC_170.0923_8.5,1-Methylhistidine,C01152,HMDB00001,,,-0.630517121,pHILIC,2000000.0,[M+H]+,YES,Y,Amino Acid,Histidine Metabolism
Energy,nHILIC_181.0367_6.8,0.0341493888381255,0.880079407205674,0.901414665562175,0.951807685382905,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
percent_carb_cal,nHILIC_181.0367_6.8,0.410930979018777,0.0574549242732714,0.142591779895279,0.166760776641507,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
percent_pro_cal,nHILIC_181.0367_6.8,-0.673881273072344,0.0005849243866524,0.0076040170264816,0.006615110771775,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
percent_fat_cal,nHILIC_181.0367_6.8,0.061468899908626,0.785820460569941,0.879494422757086,0.892090477227498,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
TotFib,nHILIC_181.0367_6.8,0.0068298777676251,0.975935281187903,0.997655063390164,1.0,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
TotSolFib,nHILIC_181.0367_6.8,-0.690955967491407,0.0003702504656989,0.0031286164351557,0.0047376191732358,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
SolFib,nHILIC_181.0367_6.8,-0.820723645076284,2.88630304039135e-06,8.12975356376897e-05,0.0001412711275015,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Sugar,nHILIC_181.0367_6.8,-0.0478091443733758,0.832672348816035,0.885041678930251,0.922936051026509,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
SugAdd,nHILIC_181.0367_6.8,0.198066455261128,0.376919848725683,0.558767144163513,0.57938408873107,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
MonSac,nHILIC_181.0367_6.8,-0.44166542897309,0.0396031491014876,0.257420469159669,0.130605819772469,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Disacc,nHILIC_181.0367_6.8,-0.283439927356442,0.201159123070194,0.346896855090437,0.385820613563112,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
SatFat,nHILIC_181.0367_6.8,-0.119522860933439,0.596255149220149,0.775131693986193,0.764808445018598,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
MonoFat,nHILIC_181.0367_6.8,0.235630782983066,0.291128586473649,0.410006092617056,0.49247190727941,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
PolyFat,nHILIC_181.0367_6.8,0.198066455261128,0.376919848725683,0.584398664537986,0.57938408873107,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
TransFat,nHILIC_181.0367_6.8,-0.0910650369016681,0.686919168413006,0.77392892974532,0.826425116383519,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Chol,nHILIC_181.0367_6.8,-0.128629364623606,0.568347803521902,0.828023955131046,0.742407944603423,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Water,nHILIC_181.0367_6.8,-0.237907408905608,0.286355257493882,0.469845034140447,0.486602929495865,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitA_IU,nHILIC_181.0367_6.8,0.177576821958253,0.429174845697183,0.649678718776827,0.624146629795369,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Caroten,nHILIC_181.0367_6.8,0.18668332564842,0.405487671909427,0.682835605273843,0.603916374674549,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Retinol,nHILIC_181.0367_6.8,0.316451003233297,0.15133635081549,0.287369025705818,0.319547311233933,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
BetaCaro,nHILIC_181.0367_6.8,-0.0671604647149802,0.766498586787042,0.869384303134296,0.879744726018905,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitB1,nHILIC_181.0367_6.8,0.179853447880794,0.423184614248859,0.57618733627747,0.61976203234582,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitB2,nHILIC_181.0367_6.8,0.102448166514377,0.650064744027523,0.790366487342816,0.800361499966258,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitB3,nHILIC_181.0367_6.8,-0.154810562732836,0.491512202022104,0.606317971837486,0.677408031006615,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitB_NE,nHILIC_181.0367_6.8,-0.369951712413027,0.0901373949775263,0.24972491395413,0.224891545073455,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitB6,nHILIC_181.0367_6.8,-0.142289120158856,0.527605895445689,0.66048441726164,0.708616884916335,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitB12,nHILIC_181.0367_6.8,0.276610049588817,0.212700838573129,0.332837423322767,0.400243993928472,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Biot,nHILIC_181.0367_6.8,-0.566879854712884,0.0059414654015028,0.0264238856014205,0.0348739879431592,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitC,nHILIC_181.0367_6.8,-0.245875599634504,0.270035135253548,0.497931237355716,0.467925073798805,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitD_IU,nHILIC_181.0367_6.8,0.702339097104115,0.00026832170876,0.0015636678889811,0.0037552461646313,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitE_a_Toco,nHILIC_181.0367_6.8,0.0387026406832089,0.864224853061329,0.907167702902886,0.941367142024848,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Folate,nHILIC_181.0367_6.8,-0.124076112778523,0.582229421147585,0.702834086956727,0.754052765358432,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
VitK,nHILIC_181.0367_6.8,-0.258397042208483,0.245603406754554,0.377336143104723,0.439358840483431,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Panto,nHILIC_181.0367_6.8,-0.111554670204543,0.621134735697697,0.714093675734087,0.784144302698277,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Ca,nHILIC_181.0367_6.8,-0.258397042208483,0.245603406754554,0.530025188952478,0.439358840483431,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Chrom,nHILIC_181.0367_6.8,0.468984940043591,0.0276810481309562,0.0953185452909855,0.102285127107663,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Cu,nHILIC_181.0367_6.8,-0.113831296127085,0.613983808782796,0.725617228561486,0.778518258106951,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Fluor,nHILIC_181.0367_6.8,-0.128629364623606,0.568347803521902,0.657882046542475,0.742407944603423,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Iodine,nHILIC_181.0367_6.8,0.247013912595775,0.267752778598839,0.466497109105193,0.465862789026768,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Fe,nHILIC_181.0367_6.8,0.357430269839047,0.102446431388713,0.23349859614689,0.24640512512049,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Mg,nHILIC_181.0367_6.8,0.0341493888381255,0.880079407205674,0.929583873860993,0.951807685382905,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Mn,nHILIC_181.0367_6.8,0.280024988472629,0.206876090904031,0.384198454536057,0.393082126904413,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Moly,nHILIC_181.0367_6.8,-0.465570001159778,0.028991883790011,0.128937588434523,0.105646990686383,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Phos,nHILIC_181.0367_6.8,-0.305067873620588,0.167419381202688,0.382349667881815,0.341355656142154,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
K,nHILIC_181.0367_6.8,-0.225385966331629,0.31321500906462,0.508974389730008,0.515521285592026,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Se,nHILIC_181.0367_6.8,-0.0660221517537094,0.770352650136031,0.873755690422747,0.882359167169876,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
Na,nHILIC_181.0367_6.8,0.0352877017993964,0.876111370695276,0.931212714764162,0.949350296070359,181.0367_6.8,nHILIC_181.0367_6.8,1-Methyluric acid,C16359,HMDB03099,708-79-2,HMDB,-0.055360249,nHILIC,900000.0,[M-H]-,YES,Y,Xenobiotics,Xanthine Metabolism
