"data_set1","data_set2","cor","p","p_adjust","level","class"
"Eggs","order_unclassified_Firmicutes",0.918323457366864,6.61109790150249e-05,0.000634665398544239,"order","IS"
"Eggs","family_Peptostreptococcaceae",0.918323457366864,6.61109790150249e-05,0.000634665398544239,"family","IS"
"Eggs","family_Prevotellaceae",0.918323457366864,6.61109790150249e-05,0.000634665398544239,"family","IS"
"Eggs","family_unclassified_Firmicutes",0.918323457366864,6.61109790150249e-05,0.000634665398544239,"family","IS"
"Eggs","genus_Clostridium.XI",0.918323457366864,6.61109790150249e-05,0.000634665398544239,"genus","IS"
"Eggs","genus_Clostridium.XlVb",0.918323457366864,6.61109790150249e-05,0.000634665398544239,"genus","IS"
"Eggs","genus_Dorea",-0.918323457366864,6.61109790150249e-05,0.000634665398544239,"genus","IS"
"Eggs","genus_unclassified_Firmicutes",0.918323457366864,6.61109790150249e-05,0.000634665398544239,"genus","IS"
"Eggs","genus_unclassified_Ruminococcaceae",-0.918323457366864,6.61109790150249e-05,0.000634665398544239,"genus","IS"
"Eggs","family_Acidaminococcaceae",0.900754610742995,0.000154784069994436,0.00123827255995549,"family","IS"
"Eggs","genus_Prevotella",0.900754610742995,0.000154784069994436,0.00123827255995549,"genus","IS"
"Eggs","phylum_Proteobacteria",0.883196330582339,0.000313840043253608,0.00130994105010202,"phylum","IS"
"Eggs","class_Bacilli",-0.888214491551557,0.000259506326351014,0.00130994105010202,"class","IS"
"Eggs","class_Negativicutes",0.883196330582339,0.000313840043253608,0.00130994105010202,"class","IS"
"Eggs","order_Lactobacillales",-0.888214491551557,0.000259506326351014,0.00130994105010202,"order","IS"
"Eggs","order_Selenomonadales",0.883196330582339,0.000313840043253608,0.00130994105010202,"order","IS"
"Eggs","family_Lachnospiraceae",-0.888214491551557,0.000259506326351014,0.00130994105010202,"family","IS"
"Eggs","genus_Clostridium.XlVa",-0.888214491551557,0.000259506326351014,0.00130994105010202,"genus","IS"
"Eggs","genus_Coprococcus",-0.888214491551557,0.000259506326351014,0.00130994105010202,"genus","IS"
"Eggs","genus_Lachnospiracea_incertae_sedis",-0.888214491551557,0.000259506326351014,0.00130994105010202,"genus","IS"
"Eggs","genus_Pseudoflavonifractor",-0.883196330582339,0.000313840043253606,0.00130994105010202,"genus","IS"
"Eggs","genus_Veillonella",-0.888214491551557,0.000259506326351014,0.00130994105010202,"genus","IS"
"Eggs","genus_Anaerotruncus",-0.878178169613121,0.000376401962077516,0.00150560784831006,"genus","IS"
"Eggs","phylum_Firmicutes",-0.848069203797814,0.000971782366142339,0.00300939055321498,"phylum","IS"
"Eggs","class_Clostridia",-0.848069203797814,0.000971782366142339,0.00300939055321498,"class","IS"
"Eggs","order_Clostridiales",-0.848069203797814,0.000971782366142339,0.00300939055321498,"order","IS"
"Eggs","family_Veillonellaceae",0.848069203797814,0.000971782366142339,0.00300939055321498,"family","IS"
"Eggs","genus_Roseburia",-0.848069203797814,0.000971782366142339,0.00300939055321498,"genus","IS"
"Eggs","genus_unclassified_Coriobacteriaceae",-0.848069203797814,0.000971782366142339,0.00300939055321498,"genus","IS"
"Eggs","genus_unclassified_Lachnospiraceae",-0.848069203797814,0.000971782366142339,0.00300939055321498,"genus","IS"
"Eggs","genus_Odoribacter",0.797887594105636,0.00325038201427173,0.00975114604281518,"genus","IS"
"Eggs","family_Sutterellaceae",0.777814950228765,0.0048243403096923,0.0132324762780132,"family","IS"
"Eggs","genus_Blautia",-0.777814950228765,0.00482434030969229,0.0132324762780132,"genus","IS"
"Eggs","genus_Parasutterella",0.777814950228765,0.0048243403096923,0.0132324762780132,"genus","IS"
"Eggs","genus_Anaerovorax",0.767778628290329,0.00579386017691965,0.0154502938051191,"genus","IS"
"Eggs","phylum_unclassified_Bacteria",-0.727633340536586,0.0111448456565507,0.0260952483665577,"phylum","IS"
