"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"percent_carb_cal","family_Clostridiales_Incertae.Sedis.XIII",-0.179723502304147,0.596956692109803,0.716348030531763,0.751996942177439
"percent_carb_cal","family_Coriobacteriaceae",-0.244239631336405,0.469200587052116,0.686961511379393,0.651553653635689
"percent_carb_cal","family_Desulfovibrionaceae",-0.179723502304147,0.596956692109803,0.716348030531763,0.751996942177439
"percent_carb_cal","family_Enterobacteriaceae",-0.142857142857143,0.675197400608702,0.745045407568223,0.818538092517769
"percent_carb_cal","family_Erysipelotrichaceae",0.557603686635945,0.0747016529666811,0.210922314258864,0.180819224688142
"percent_carb_cal","family_Lachnospiraceae",-0.815668202764977,0.0022073740389609,0.0151362791243033,0.0141986335148332
"percent_carb_cal","family_Peptostreptococcaceae",0.142857142857143,0.675197400608702,0.745045407568223,0.818538092517769
"percent_carb_cal","family_Porphyromonadaceae",0.483870967741935,0.131546392049944,0.350790378799851,0.273521880976754
"percent_carb_cal","family_Prevotellaceae",0.723502304147465,0.0118477344286837,0.0454953002061455,0.0522368048294132
"percent_carb_cal","family_Rikenellaceae",-0.354838709677419,0.284266265327246,0.514897386253125,0.464913776272911
"percent_carb_cal","family_Ruminococcaceae",0.299539170506912,0.370854803610462,0.603424765196683,0.55595440211256
"percent_carb_cal","family_Streptococcaceae",-0.456221198156682,0.158415744731433,0.362093130814705,0.30846510110736
"percent_carb_cal","family_Sutterellaceae",-0.142857142857143,0.675197400608702,0.745045407568223,0.818538092517769
"percent_carb_cal","family_Veillonellaceae",-0.0230414746543779,0.946387835316862,0.966523746706582,1
"percent_carb_cal","family_Verrucomicrobiaceae",0.972350230414746,5.46692857594408e-07,7.49750204700932e-06,1.47956024438322e-05
"percent_carb_cal","family_unclassified_Bacteria",-0.769585253456221,0.00560961171356216,0.0244783056591803,0.0299179291389983
"percent_carb_cal","family_unclassified_Clostridiales",0.465437788018433,0.149110305820246,0.357864733968591,0.298925624906782
"percent_carb_cal","family_unclassified_Firmicutes",0.382488479262673,0.245661487821185,0.471670056616676,0.418315143920412
"percent_carb_cal","genus_Akkermansia",0.972350230414746,5.46692857594408e-07,7.49750204700932e-06,1.47956024438322e-05
"percent_carb_cal","genus_Alistipes",-0.354838709677419,0.284266265327246,0.514897386253125,0.464913776272911
