"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"percent_pro_cal","class_Clostridia",-0.0411414123171392,0.76552680864393,0.807588721206783,0.873944313709522
"percent_pro_cal","class_Deltaproteobacteria",0.180556868845049,0.187115245375279,0.340719721447773,0.368294920104224
"percent_pro_cal","class_Erysipelotrichia",-0.293263500090302,0.0297825861953318,0.10211172409828,0.110997628085301
"percent_pro_cal","class_Gammaproteobacteria",-0.171772535368218,0.209847782318519,0.359739055403176,0.396180154521939
"percent_pro_cal","class_Negativicutes",-0.435506592017338,0.000889961829305976,0.00661788475348072,0.00977996930347474
"percent_pro_cal","class_Verrucomicrobiae",-0.277587141051111,0.0401820031291595,0.10247199072784,0.13489870792276
"percent_pro_cal","class_unclassified_Bacteria",-0.180158736589899,0.188105679549292,0.340719721447773,0.369386992492009
"percent_pro_cal","class_unclassified_Firmicutes",-0.432833664439227,0.000965108193215938,0.00661788475348072,0.0102729508097964
"percent_pro_cal","order_Bacteroidales",0.148925410872314,0.277851930105972,0.410365927541129,0.470922924843167
"percent_pro_cal","order_Burkholderiales",0.0847396458814299,0.538475919043339,0.612299307503023,0.714410815147982
"percent_pro_cal","order_Clostridiales",-0.0411414123171392,0.76552680864393,0.807588721206783,0.873944313709522
"percent_pro_cal","order_Coriobacteriales",-0.215748600325086,0.11365465074441,0.253740615615427,0.265507283281707
"percent_pro_cal","order_Desulfovibrionales",0.180556868845049,0.187115245375279,0.340719721447773,0.368294920104224
"percent_pro_cal","order_Enterobacteriales",-0.59780601639722,1.44177622997197e-06,4.61368393591029e-05,0.000111147840274202
"percent_pro_cal","order_Erysipelotrichales",-0.293263500090302,0.0297825861953318,0.10211172409828,0.110997628085301
"percent_pro_cal","order_Lactobacillales",-0.133538016976702,0.331070673304612,0.435380611469079,0.528230434067014
"percent_pro_cal","order_Selenomonadales",-0.435506592017338,0.000889961829305976,0.00661788475348072,0.00977996930347474
"percent_pro_cal","order_Verrucomicrobiales",-0.277587141051111,0.0401820031291595,0.10247199072784,0.13489870792276
"percent_pro_cal","order_unclassified_Bacteria",-0.180158736589899,0.188105679549292,0.340719721447773,0.369386992492009
"percent_pro_cal","order_unclassified_Firmicutes",-0.432833664439227,0.000965108193215938,0.00661788475348072,0.0102729508097964
"percent_pro_cal","family_Acidaminococcaceae",-0.348043788005028,0.00921859546760831,0.0442492582445199,0.0486558233809036
"percent_pro_cal","family_Bacteroidaceae",0.280765757630486,0.0378610586686251,0.10247199072784,0.129809344006715
"percent_pro_cal","family_Clostridiaceae.1",-0.488367780756667,0.000155173409903128,0.00186208091883753,0.00279972450208196
"percent_pro_cal","family_Clostridiales_Incertae.Sedis.XIII",-0.39559346128863,0.00279526792686087,0.0167716075611652,0.0216473717075618
"percent_pro_cal","family_Coriobacteriaceae",-0.215748600325086,0.11365465074441,0.253740615615427,0.265507283281707
"percent_pro_cal","family_Desulfovibrionaceae",0.180556868845049,0.187115245375279,0.340719721447773,0.368294920104224
"percent_pro_cal","family_Enterobacteriaceae",-0.59780601639722,1.44177622997197e-06,4.61368393591029e-05,0.000111147840274202
"percent_pro_cal","family_Erysipelotrichaceae",-0.293263500090302,0.0297825861953318,0.10211172409828,0.110997628085301
"percent_pro_cal","family_Lachnospiraceae",0.016579375112877,0.904372263407332,0.913891971443198,0.948014067408268
"percent_pro_cal","family_Peptostreptococcaceae",-0.499656853891999,0.000102862823120342,0.00164580516992547,0.002104701013547
"percent_pro_cal","family_Porphyromonadaceae",-0.0313165974354343,0.820446133909078,0.837902434630547,0.899467771887392
"percent_pro_cal","family_Prevotellaceae",0.138594906989344,0.312917393418565,0.42309957419975,0.506723010093463
"percent_pro_cal","family_Rikenellaceae",-0.140473180422612,0.306340153220057,0.42309957419975,0.500069421442446
"percent_pro_cal","family_Ruminococcaceae",-0.378724941303955,0.0043549917556056,0.0245928946198905,0.0292324512566244
"percent_pro_cal","family_Streptococcaceae",-0.0913491060140871,0.507143892379595,0.60826768273622,0.689011515200903
"percent_pro_cal","family_Sutterellaceae",0.0895819113603688,0.515429138827903,0.60826768273622,0.697288874862104
"percent_pro_cal","family_Veillonellaceae",-0.37354742855538,0.00496735688662854,0.0264925700620189,0.0320734921816828
"percent_pro_cal","family_Verrucomicrobiaceae",-0.277587141051111,0.0401820031291595,0.10247199072784,0.13489870792276
"percent_pro_cal","family_unclassified_Bacteria",-0.180158736589899,0.188105679549292,0.340719721447773,0.369386992492009
"percent_pro_cal","family_unclassified_Clostridiales",-0.162506772620553,0.235859362495178,0.378727479795344,0.425399658410303
"percent_pro_cal","family_unclassified_Firmicutes",-0.432833664439227,0.000965108193215938,0.00661788475348072,0.0102729508097964
