"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int","class"
"Retinol","nRPLC_448.3069_9.4",0.348574772214328,0.00412712411030129,0.0268263067169584,"448.3069_9.4","Chenodeoxycholic acid glycine conjugate","C05466","HMDB00637","640-79-9","HMDB","0.12576723","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic acid glycine conjugate",3351197.0866318,"IR"
"Retinol","nRPLC_464.3015_8.8",0.34393546769205,0.00469022866893399,0.0293573572240683,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264,"IR"
"Retinol","pHILIC_249.1078_10.4",-0.332065535400819,0.00645104941561285,0.0389366911156633,"249.1078_10.4","gamma-glutamylthreonine",NA,"HMDB29159",NA,NA,"-1.274701077","pHILIC",3e+06,"[M+H]+","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylthreonine",3032042.32068593,"IR"
"Retinol","nRPLC_439.3792_11.1",-0.324291565660787,0.00789739060318512,0.0460227245495961,"439.3792_11.1","MG(24:1)",NA,"HMDB11559",NA,"HMDB","-0.182003771","nRPLC",40000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:1)",48871.7068565036,"IR"
"SatFat","pHILIC_752.5554_4.3",0.803648950657221,6.64526676769005e-06,0.00112305008373962,"752.5554_4.3","PE(P-38:4)",NA,NA,NA,NA,"-4.617624484","pHILIC",4e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:4)",4746778.25347605,"IS"
"SatFat","nHILIC_87.045_4.2",0.766084622935283,3.23159941997187e-05,0.00235342883555398,"87.045_4.2","Butyric acid|Isobutyric acid","C00246|C02632","HMDB00039|HMDB01873","107-92-6|79-31-2","HMDB","-1.697854956","nHILIC",1e+05,"[M-H]-","YES","Y","Energy","Butanoate metabolism","Butyric acid|Isobutyric acid",121290.778460754,"IS"
"SatFat","nRPLC_283.1088_9.6",-0.759254745167658,4.1776843234686e-05,0.00235342883555398,"283.1088_9.6","gamma-glutamylhistidine",NA,NA,NA,NA,"-0.043601897","nRPLC",2e+05,"[M-H]-","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylhistidine",191992.89332212,"IS"
"SatFat","nRPLC_383.1535_7.6",0.743318363709866,7.37409244369537e-05,0.00311555405746129,"383.1535_7.6","16a-hydroxy DHEA 3-sulfate",NA,NA,NA,NA,"0.314144509983391|0.728163869219615","nRPLC",7e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","16a-hydroxy DHEA 3-sulfate",815468.043891356,"IS"
"SatFat","pHILIC_790.5707_2",-0.736488485942241,9.29274133903042e-05,0.00314094657259228,"790.5707_2","PC(P-38:6)",NA,NA,NA,NA,"-4.838662612","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-38:6)",36436730.7765017,"IS"
"SatFat","nRPLC_407.2804_9.2",0.720552104484449,0.000155319678139781,0.00437483760093718,"407.2804_9.2","Cholic Acid",NA,"HMDB0000619",NA,"HMDB","0.258665655","nRPLC",90000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Cholic Acid",368133.99660659,"IS"
"SatFat","nRPLC_371.1881_9.5",0.688679341568865,0.000394209876882245,0.00951735274187135,"371.1881_9.5","5alpha-Androstan-3alpha,17alpha-diol monosulfate",NA,NA,NA,NA,"4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|0.990313205912641|0.990313205912641|4.58359800172553|4.58359800172553|4.58359800172553","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","5alpha-Androstan-3alpha,17alpha-diol monosulfate",267847.509900224,"IS"
"SatFat","nRPLC_415.3217_11.4",0.640870197195489,0.00131066084030629,0.0276877102514705,"415.3217_11.4","Dihydroxyvitamin D3",NA,"HMDB00430",NA,"HMDB","-0.048038933","nRPLC",3e+05,"[M-H]-","YES","Y","Cofactors and Vitamins","Vitamin D Metabolism","Dihydroxyvitamin D3",352330.728501529,"IS"
"SatFat","pHILIC_724.5254_4.4",0.631763693505322,0.00161136766071059,0.030257903851121,"724.5254_4.4","PE(P-36:4)",NA,NA,NA,NA,"-2.99956413","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-36:4)",3189886.13057085,"IS"
"SatFat","nRPLC_151.04_2.3",-0.616965625008801,0.00222422633142569,0.0320898991818718,"151.04_2.3","2-Hydroxyphenylacetate","C05852","HMDB00669",NA,NA,"-0.421724085","nRPLC",20000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","2-Hydroxyphenylacetate",89043.6564576962,"IS"
"SatFat","nHILIC_179.0348_2.2",0.620380563892614,0.00206770416733304,0.0320898991818718,"179.0348_2.2","4-Hydroxyphenylpyruvic acid","C01179","HMDB00707","156-39-8","HMDB","-0.99279013","nHILIC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","4-Hydroxyphenylpyruvic acid",69155.0101814169,"IS"
"SatFat","nRPLC_230.9968_4.1",-0.61582731204753,0.00227857272297315,0.0320898991818718,"230.9968_4.1","methyl-4-hydroxybenzoate sulfate",NA,NA,NA,NA,"-0.339123346","nRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","methyl-4-hydroxybenzoate sulfate",91039.7637821203,"IS"
"SatFat","pHILIC_247.1437_5.3",0.608997434279905,0.00262873139952002,0.0341735081937603,"247.1437_5.3","Tryptophan betaine","C09213","HMDB61115",NA,NA,"-1.656926675","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Tryptophan Metabolism","Tryptophan betaine",2191858.73993137,"IS"
"SatFat","pRPLC_169.0971_1.6",0.603305869473551,0.00295414733917218,0.0356607785942928,"169.0971_1.6","Cyclo(ala-pro)",NA,NA,NA,NA,"-0.47593602","pRPLC",40000,"[M+H]+","YES","Y","Peptide","Dipeptide","Cyclo(ala-pro)",44332.49660316,"IS"
"SatFat","pHILIC_146.0811_7.5",0.591922739860843,0.00370722232173234,0.0417680381581844,"146.0811_7.5","Isobutyrylglycine",NA,"HMDB00730",NA,NA,"-0.504729248","pHILIC",5e+05,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Isobutyrylglycine",1400664.59149643,"IS"
"SatFat","nHILIC_204.9811_1.1",-0.4979520187244,2.09717367670405e-05,0.00193937300156137,"204.9811_1.1","1,2,3-benzenetriol sulfate",NA,NA,NA,NA,"-0.624375025449228|-0.624375025449228|-0.624375025449228|-1.95834347547098","nHILIC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","1,2,3-benzenetriol sulfate",1686972.17354645,"IR"
