"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"MonoFat","pHILIC_130.0863_6.6",0.0887175796506044,0.356701998660723,0.709207503219555,0.556616690244616
"MonoFat","pRPLC_153.0658_1.2",-0.0232175025296454,0.809742708754328,0.900306038022904,0.895526045476295
"MonoFat","pHILIC_282.119_6.7",0.111564974247234,0.245900955734357,0.629655477562218,0.442898624675777
"MonoFat","pRPLC_312.1305_2.8",0.0848179058198086,0.378315334264686,0.734888407939447,0.577269241739147
"MonoFat","nRPLC_411.127_3.6",-0.104550977565456,0.277038680342194,0.649609480022028,0.476923978440329
"MonoFat","pRPLC_310.3104_11.1",0.198802122165777,0.0373364578905917,0.242686976288846,0.13048094160204
"MonoFat","nHILIC_287.052_8.1",0.269348305007604,0.00443468177245385,0.103749982020308,0.0295546463064502
"MonoFat","nHILIC_88.988_11",-0.22678589271084,0.017195073287201,0.170939257972763,0.0755722627249556
"MonoFat","nRPLC_283.0822_2.4",-0.0782642872986101,0.41638233045719,0.751547467819097,0.612302829404868
"MonoFat","nRPLC_187.007_2.3",0.204994659776717,0.0316890099289596,0.223143444916424,0.116613994220908
"MonoFat","nRPLC_312.2546_10.4",-0.211575359366185,0.0264966018488693,0.212861999144118,0.102411181440202
"MonoFat","pRPLC_181.0718_3.1",0.239541075865735,0.0117209334961462,0.152372135449901,0.0581470611558615
"MonoFat","pHILIC_732.5525_5.1",-0.0970495216548278,0.313157079685818,0.677492025481802,0.514838145343992
"MonoFat","pHILIC_746.5694_5.1",-0.0645522397315295,0.502861077149367,0.773865387820401,0.689841160256291
"MonoFat","pHILIC_740.522_4.4",-0.0969682784500196,0.313564268271303,0.677492025481802,0.515149514106028
"MonoFat","pHILIC_758.5668_5.1",-0.0625753217478622,0.516057106496467,0.77766780065401,0.701951060146807
"MonoFat","pHILIC_754.5367_5.1",0.0947115227609017,0.325012292356748,0.685774730391896,0.525281301520742
"MonoFat","pHILIC_772.5828_5.1",-0.0140099393180442,0.884500808930962,0.946949594392012,0.940241365487138
"MonoFat","pHILIC_768.5548_4.4",0.0383106845784661,0.691100711348997,0.885391333967843,0.823930396852518
"MonoFat","pHILIC_786.5972_5.1",0.00860275268691758,0.928925053666256,0.981177087934983,0.965353487143364
"MonoFat","pHILIC_782.5665_5.1",-0.0247882044892714,0.797139798015533,0.900100489795224,0.88794691839636
"MonoFat","pHILIC_778.5358_5.1",-0.0631440241815199,0.512242929504293,0.77766780065401,0.698775497954607
"MonoFat","pHILIC_792.5536_4.5",-0.00490167335676416,0.959467191607019,0.982727002312643,0.981685486977133
"MonoFat","pHILIC_810.597_4.8",-0.219753841983548,0.0210691850012563,0.19781623695624,0.0870464437528842
"MonoFat","pHILIC_806.567_4.8",-0.200445040307455,0.0357615243605375,0.241747904677233,0.126437888164214
"MonoFat","pHILIC_834.5972_4.7",-0.17134191894059,0.0734891087140017,0.326833141385955,0.204338868037713
"MonoFat","pHILIC_742.5724_5.1",0.0307370124857863,0.74990455353128,0.900100489795224,0.861442844399046
"MonoFat","pHILIC_738.5403_4.4",-0.044431006007354,0.644869819606527,0.87889515736696,0.794240278046546
"MonoFat","pHILIC_764.5577_5",0.0610226738337491,0.526543873701822,0.77766780065401,0.710016753703377
"MonoFat","pHILIC_790.5707_2",0.017259667510374,0.857964124535076,0.935457658364051,0.926324091545405
"MonoFat","pHILIC_816.5884_5",0.0759533694729533,0.430319074878969,0.751547467819097,0.626515535415554
"MonoFat","pHILIC_850.6644_5",-0.0015977830278955,0.986782635739789,0.995519358683928,0.993959391304599
"MonoFat","nHILIC_716.5258_4.7",0.167333920836717,0.0805841349777449,0.327477043293994,0.217866615452961
"MonoFat","pHILIC_716.5208_3.9",0.0431220877076656,0.65465127782203,0.879425747652497,0.800917449247813
"MonoFat","nHILIC_742.5417_4.6",-0.0214572330921334,0.823924545042651,0.904176935793558,0.904940340552004
"MonoFat","nHILIC_740.525_4.5",-0.0222877191857288,0.817226263915855,0.902687833998558,0.900688525396125
"MonoFat","nHILIC_738.511_4.5",-0.124961076017839,0.193348790967826,0.527031381831655,0.380370112167542
