data_set1,data_set2,Metabolite,Super.pathway,Sub.pathway,cor_IS,cor_IR,p_adjust_cor_IS,p_adjust_cor_IR,p-value,BH p-value,cor_signifiance_type,cor_direction_difference
TotSolFib,pHILIC_738.5049_3.9,PE(36:5),,,-0.594199365783384,-0.162208476134749,0.0181545347484217,0.329223709393307,0.013622838378557,0.0516384030684572,IS,True
SolFib,pHILIC_738.5049_3.9,PE(36:5),,,-0.648838387924385,0.025996823539246,0.0091939542858726,0.932342514194024,0.013622838378557,0.0516384030684572,IS,False
TransFat,pHILIC_738.5049_3.9,PE(36:5),,,-0.226524279292899,-0.415238652511912,0.477366669084858,0.0038685048730635,0.013622838378557,0.0516384030684572,IR,True
BetaCaro,pHILIC_738.5049_3.9,PE(36:5),,,0.195789829338586,0.382679929783499,0.557320717664769,0.01603766364852,0.013622838378557,0.0516384030684572,IR,True
VitB1,pHILIC_738.5049_3.9,PE(36:5),,,0.282301614395171,-0.347947839170776,0.336430674617709,0.0473148163621331,0.013622838378557,0.0516384030684572,IR,False
Biot,pHILIC_738.5049_3.9,PE(36:5),,,-0.667051395304719,-0.0960461422720053,0.0056069110099367,0.662528365548716,0.013622838378557,0.0516384030684572,IS,True
VitD_IU,pHILIC_738.5049_3.9,PE(36:5),,,0.595337678744655,0.240616902114854,0.013017130957575,0.155840258197946,0.013622838378557,0.0516384030684572,IS,True
VitE_a_Toco,pHILIC_738.5049_3.9,PE(36:5),,,-0.219694401525274,0.38075733511661,0.426971038219466,0.015125981757497,0.013622838378557,0.0516384030684572,IR,False
VitK,pHILIC_738.5049_3.9,PE(36:5),,,-0.0022766259225417,0.480272506896263,0.991977429222695,0.0008764885672837,0.013622838378557,0.0516384030684572,IR,False
Chrom,pHILIC_738.5049_3.9,PE(36:5),,,0.635178632389135,-0.289099724149461,0.0120102205398139,0.0804173437089415,0.013622838378557,0.0516384030684572,IS,False
Cu,pHILIC_738.5049_3.9,PE(36:5),,,-0.161640440500461,0.451057427066789,0.60937399099538,0.0022149558002361,0.013622838378557,0.0516384030684572,IR,False
Fluor,pHILIC_738.5049_3.9,PE(36:5),,,-0.0250428851479587,-0.469907213909554,0.938109687268988,0.0023217376010761,0.013622838378557,0.0516384030684572,IR,True
Mg,pHILIC_738.5049_3.9,PE(36:5),,,0.207172958951295,0.429114770542506,0.57673709162971,0.0049808946384722,0.013622838378557,0.0516384030684572,IR,True
Moly,pHILIC_738.5049_3.9,PE(36:5),,,-0.608997434279905,0.334573267575023,0.0211550288818517,0.0385524640750772,0.013622838378557,0.0516384030684572,both,False
Phos,pHILIC_738.5049_3.9,PE(36:5),,,-0.18782163860969,0.366379670651174,0.685937305092227,0.0199712731953596,0.013622838378557,0.0516384030684572,IR,False
Energy,pHILIC_764.5217_4.2,PE(38:6)(1),,,0.0944799757854807,-0.337206386357937,0.767887475681208,0.0326000115836955,0.0050085219134755,0.0257175167755763,IR,False
VitK,pHILIC_764.5217_4.2,PE(38:6)(1),,,0.125214425739794,0.299047061773803,0.698628317542636,0.0487840919442328,0.0050085219134755,0.0257175167755763,IR,True
Ca,pHILIC_764.5217_4.2,PE(38:6)(1),,,-0.904958804210327,0.409052913148876,1.23299691301744e-06,0.0073144074216719,0.0050085219134755,0.0257175167755763,both,False
Cu,pHILIC_764.5217_4.2,PE(38:6)(1),,,-0.280024988472629,0.379670651174455,0.342765287870404,0.0122390015212025,0.0050085219134755,0.0257175167755763,IR,False
Phos,pHILIC_764.5217_4.2,PE(38:6)(1),,,-0.34718545318761,0.417871771294826,0.286040360584756,0.0065529509060072,0.0050085219134755,0.0257175167755763,IR,False
K,pHILIC_764.5217_4.2,PE(38:6)(1),,,0.0591922739860843,0.314177045891499,0.859716123391611,0.0478760670507035,0.0050085219134755,0.0257175167755763,IR,True
Alcohol,pHILIC_764.5217_4.2,PE(38:6)(1),,,0.0,-0.328562311457994,1.0,0.0459627080378678,0.0050085219134755,0.0257175167755763,IR,False
percent_carb_cal,pHILIC_722.5093_4.2,PE(P-36:5),,,0.422314108631486,-0.389868762016217,0.134481896883305,0.0078828645888222,0.0828486825486806,0.189219073076482,IR,False
percent_pro_cal,pHILIC_722.5093_4.2,PE(P-36:5),,,-0.632902006466593,0.0998495360695478,0.0132736630364598,0.647455298710775,0.0828486825486806,0.189219073076482,IS,False
percent_fat_cal,pHILIC_722.5093_4.2,PE(P-36:5),,,-0.166193692345544,0.451349995820446,0.65852410776415,0.0021903304014563,0.0828486825486806,0.189219073076482,IR,False
VitB2,pHILIC_722.5093_4.2,PE(P-36:5),,,-0.571433106557967,0.388573100392878,0.0192519127614567,0.019926611569928,0.0828486825486806,0.189219073076482,both,False
VitC,pHILIC_722.5093_4.2,PE(P-36:5),,,0.0660221517537094,-0.354635124968653,0.850912404398623,0.0217955539938775,0.0828486825486806,0.189219073076482,IR,False
VitE_a_Toco,pHILIC_722.5093_4.2,PE(P-36:5),,,-0.627210441660239,0.577948675081501,0.0070053501173283,6.33192345252755e-05,0.0828486825486806,0.189219073076482,both,False
Ca,pHILIC_722.5093_4.2,PE(P-36:5),,,-0.785435943276887,0.58601521357519,0.0005272487350509,3.96885529561158e-05,0.0828486825486806,0.189219073076482,both,False
Cu,pHILIC_722.5093_4.2,PE(P-36:5),,,-0.48150638261757,0.651007272423305,0.100775278324382,1.83605557184711e-07,0.0828486825486806,0.189219073076482,IR,False
Mg,pHILIC_722.5093_4.2,PE(P-36:5),,,-0.124076112778523,0.522778567249018,0.761439247461038,0.00018877107248,0.0828486825486806,0.189219073076482,IR,False
Phos,pHILIC_722.5093_4.2,PE(P-36:5),,,-0.405239414212423,0.561355847195519,0.178023139744009,7.96377153820355e-05,0.0828486825486806,0.189219073076482,IR,False
Zn,pHILIC_722.5093_4.2,PE(P-36:5),,,-0.195789829338586,0.476761681852378,0.598603733788084,0.0009743656743157,0.0828486825486806,0.189219073076482,IR,False
Energy,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.423452421592757,0.345481902532809,0.173275979540331,0.0288640794712898,2.625002495624467e-06,8.26305133405267e-05,IR,True
percent_carb_cal,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.0056915648063542,0.492769372231046,0.989812485484224,0.0004050966313155,2.625002495624467e-06,8.26305133405267e-05,IR,True
percent_pro_cal,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,-0.33466401061363,-0.351960210649503,0.240196128805625,0.025382897723478,2.625002495624467e-06,8.26305133405267e-05,IR,True
TotFib,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,-0.688679341568865,-0.1960628604865,0.0095173527418713,0.333991767386751,2.625002495624467e-06,8.26305133405267e-05,IS,True
Sugar,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.552081786216363,-0.0508233720638636,0.0246208845552934,0.816459599524657,2.625002495624467e-06,8.26305133405267e-05,IS,False
SugAdd,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.742180050748595,-0.0061767283776936,0.001039347166464,0.981219350590877,2.625002495624467e-06,8.26305133405267e-05,IS,False
MonSac,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.155948875694107,-0.415322243584385,0.785918994420844,0.0055450992758539,2.625002495624467e-06,8.26305133405267e-05,IR,False
Disacc,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.69550921933649,0.514043300175541,0.0137763201912224,0.0005697981229725,2.625002495624467e-06,8.26305133405267e-05,both,True
Chol,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,-0.664774769382177,-0.307782328847279,0.0195128705264167,0.053488409398594,2.625002495624467e-06,8.26305133405267e-05,IS,True
VitB1,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.137735868313773,0.454401069965728,0.677292351215461,0.0030613061619499,2.625002495624467e-06,8.26305133405267e-05,IR,True
Fluor,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.777467752547991,0.246259299506813,0.0003174043974875,0.142079582888012,2.625002495624467e-06,8.26305133405267e-05,IS,True
Mn,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.104724792436918,0.518390035944161,0.816771156535068,0.0004191228516356,2.625002495624467e-06,8.26305133405267e-05,IR,True
Moly,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.0967566017080223,-0.343057761431079,0.79988079872583,0.0352996051464287,2.625002495624467e-06,8.26305133405267e-05,IR,False
Na,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.157087188655377,-0.473041879127309,0.725479695417721,0.0011354083141924,2.625002495624467e-06,8.26305133405267e-05,IR,False
Caff,nRPLC_172.9914_0.9,Phenol sulphate,Amino Acid,Tyrosine Metabolism,0.531544585449418,0.181282279957524,0.0400481344245905,0.276879013211235,2.625002495624467e-06,8.26305133405267e-05,IS,True
Energy,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.0910650369016681,0.678466939730837,0.767887475681208,3.2621408238417e-08,0.0122689795779799,0.0488062704091071,IR,False
percent_pro_cal,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.0876500980178555,-0.562149962384017,0.825045515345597,5.44276169421327e-05,0.0122689795779799,0.0488062704091071,IR,True
MonoFat,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.725105356329532,0.247429574521441,0.0010831659285744,0.207216247865385,0.0122689795779799,0.0488062704091071,IS,False
Chol,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.112692983165814,-0.515924099306194,0.877032020289149,0.0003914805665417,0.0122689795779799,0.0488062704091071,IR,True
Water,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,0.100171540591835,-0.367215581375909,0.781232776051979,0.0272806636035145,0.0122689795779799,0.0488062704091071,IR,False
Retinol,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.630625380544051,-0.0002089776811836,0.0099756475577645,0.998671280328809,0.0122689795779799,0.0488062704091071,IS,True
VitB2,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.770637874780366,-0.300008359107247,0.0003053514766705,0.110542786767585,0.0122689795779799,0.0488062704091071,IS,True
VitB3,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.225385966331629,-0.351542255287135,0.444653353996541,0.0291843922683863,0.0122689795779799,0.0488062704091071,IR,True
VitB_NE,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.0978949146692932,-0.374320822536153,0.75394157247463,0.0191163293876166,0.0122689795779799,0.0488062704091071,IR,True
VitB12,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.45532518450834,-0.509153222435844,0.0877268534861502,0.0010709010983774,0.0122689795779799,0.0488062704091071,IR,True
VitD_IU,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.912926994939223,-0.331522193429742,1.06275005511609e-07,0.0346745620401258,0.0122689795779799,0.0488062704091071,both,True
VitE_a_Toco,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.589646113938301,-0.052453397977096,0.0136455147786393,0.871759672974506,0.0122689795779799,0.0488062704091071,IS,True
Folate,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.0557773351022717,-0.560603527543258,0.855910444180991,3.67909210831303e-05,0.0122689795779799,0.0488062704091071,IR,True
VitK,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,0.601029243551009,-0.689918916659701,0.0168643890445936,2.50141533243172e-08,0.0122689795779799,0.0488062704091071,both,False
Chrom,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.57484804544178,-0.247513165593915,0.0299180349451962,0.152452086431497,0.0122689795779799,0.0488062704091071,IS,True
Cu,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.479229756695028,-0.321365878124216,0.100775278324382,0.0363047327127916,0.0122689795779799,0.0488062704091071,IR,True
Fe,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.525900588107133,-0.608919167432918,0.053105700783108,4.90376848398285e-06,0.0122689795779799,0.0488062704091071,IR,True
Phos,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.273195110705004,-0.336036111343309,0.456161923139013,0.0363436608139794,0.0122689795779799,0.0488062704091071,IR,True
K,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,0.121799486855981,-0.447630193095377,0.743126447219617,0.0040469055072987,0.0122689795779799,0.0488062704091071,IR,False
Se,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.168470318268086,-0.628103318565577,0.638798440747877,1.39229086552279e-06,0.0122689795779799,0.0488062704091071,IR,True
W3,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.295961369930421,-0.496405583883641,0.318830150878565,0.0002529475942069,0.0122689795779799,0.0488062704091071,IR,True
Chln,pRPLC_313.1548_3.5,Phenylalanylphenylalanine,Peptide,Dipeptide,-0.0603305869473551,-0.63470701329098,0.883699744316737,8.84634518770947e-07,0.0122689795779799,0.0488062704091071,IR,True
percent_pro_cal,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,-0.663636456420906,0.0273342806988214,0.0080185207933912,0.926182944616703,0.0214814571607435,0.0706935226562652,IS,False
TotSolFib,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,-0.0295961369930421,-0.481024826548525,0.933086819338609,0.0018357850512145,0.0214814571607435,0.0706935226562652,IR,True
SolFib,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,-0.0318727629155838,-0.322452562066371,0.95131991953903,0.0468844911954402,0.0214814571607435,0.0706935226562652,IR,True
Sugar,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,0.520209023300779,0.0546685613976427,0.0362122537046543,0.80592152214924,0.0214814571607435,0.0706935226562652,IS,True
MonoFat,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,-0.537283717719842,0.0291732842932375,0.0304820663876788,0.925677099685844,0.0214814571607435,0.0706935226562652,IS,False
VitB1,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,-0.229939218176712,-0.480815848867341,0.470217585821672,0.0024692381028761,0.0214814571607435,0.0706935226562652,IR,True
VitB2,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,-0.726243669290803,0.190002507732174,0.0010968491748102,0.36859396979013,0.0214814571607435,0.0706935226562652,IS,False
VitE_a_Toco,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,-0.782021004393075,-0.0368218674245591,0.0001518791882573,0.896422582770158,0.0214814571607435,0.0706935226562652,IS,True
Ca,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,-0.606720808357364,0.324458747805734,0.0232803849570303,0.0368540161686067,0.0214814571607435,0.0706935226562652,both,False
Cu,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,-0.621518876853885,0.161247178801304,0.0227321204332311,0.352134453317987,0.0214814571607435,0.0706935226562652,IS,False
Na,nRPLC_165.0556_2.3,Phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,0.076266968405147,0.49527710440525,0.869658298882944,0.0005695529859615,0.0214814571607435,0.0706935226562652,IR,True
Energy,nHILIC_835.537_5.2,PI(34:1),,,0.620380563892614,0.130736437348491,0.0215820747694414,0.509442493623309,0.0053397721142825,0.0266620345568312,IS,True
percent_carb_cal,nHILIC_835.537_5.2,PI(34:1),,,0.0637455258311677,0.311460336036111,0.882516199719357,0.0418966649819648,0.0053397721142825,0.0266620345568312,IR,True
SugAdd,nHILIC_835.537_5.2,PI(34:1),,,0.750148241477491,-0.276403360386218,0.0009818417546648,0.0790551096665727,0.0053397721142825,0.0266620345568312,IS,False
TransFat,nHILIC_835.537_5.2,PI(34:1),,,-0.488336260385195,0.455487753907883,0.0713722617023214,0.0011133819549688,0.0053397721142825,0.0266620345568312,IR,False
Retinol,nHILIC_835.537_5.2,PI(34:1),,,0.654529952730739,0.238694307447965,0.006976809380104,0.156159507517056,0.0053397721142825,0.0266620345568312,IS,True
VitB3,nHILIC_835.537_5.2,PI(34:1),,,0.522485649223321,-0.264147789016133,0.0495553984567089,0.129162372429806,0.0053397721142825,0.0266620345568312,IS,False
VitB6,nHILIC_835.537_5.2,PI(34:1),,,0.311897751388213,-0.322661539747555,0.302728313450676,0.044890247008498,0.0053397721142825,0.0266620345568312,IR,False
VitE_a_Toco,nHILIC_835.537_5.2,PI(34:1),,,-0.105863105398189,-0.423848532976678,0.734812017733587,0.0060018716160043,0.0053397721142825,0.0266620345568312,IR,True
Folate,nHILIC_835.537_5.2,PI(34:1),,,0.145704059042669,-0.329599598762852,0.666182714972125,0.0433547184630092,0.0053397721142825,0.0266620345568312,IR,False
VitK,nHILIC_835.537_5.2,PI(34:1),,,-0.562326602867801,-0.363328596505893,0.0302720255179894,0.0134861160092339,0.0053397721142825,0.0266620345568312,both,True
Panto,nHILIC_835.537_5.2,PI(34:1),,,0.517932397378237,0.0118699322912313,0.044025540110782,0.958442899890508,0.0053397721142825,0.0266620345568312,IS,True
Fluor,nHILIC_835.537_5.2,PI(34:1),,,0.5076875807268,0.0719301178634122,0.036230464448474,0.741513035545355,0.0053397721142825,0.0266620345568312,IS,True
Fe,nHILIC_835.537_5.2,PI(34:1),,,0.531592152913487,-0.246719050405417,0.0497510187418645,0.163743542433671,0.0053397721142825,0.0266620345568312,IS,False
Mn,nHILIC_835.537_5.2,PI(34:1),,,0.542975282526196,0.319903034355931,0.0353167034435222,0.0521807925198939,0.0053397721142825,0.0266620345568312,IS,True
W3,nHILIC_835.537_5.2,PI(34:1),,,0.670466334188531,0.0143358689291984,0.0044977185659161,0.942504711223915,0.0053397721142825,0.0266620345568312,IS,True
Energy,nHILIC_833.5227_5.2,PI(34:2),,,0.578262984325592,-0.0264147789016133,0.032562278371364,0.858657167132994,1.799845900911327e-05,0.0003868476944539,IS,False
SugAdd,nHILIC_833.5227_5.2,PI(34:2),,,0.7615313710902,-0.297236732371999,0.0009267330544393,0.0603851075927204,1.799845900911327e-05,0.0003868476944539,IS,False
Disacc,nHILIC_833.5227_5.2,PI(34:2),,,0.525900588107133,0.374320822536153,0.0720720224913608,0.0150526969506328,1.799845900911327e-05,0.0003868476944539,IR,True
TransFat,nHILIC_833.5227_5.2,PI(34:2),,,-0.509964206649341,0.492811167767282,0.0627385192942675,0.0004439899862,1.799845900911327e-05,0.0003868476944539,IR,False
Retinol,nHILIC_833.5227_5.2,PI(34:2),,,0.643146823118031,0.247304187912731,0.0077829371015423,0.141746198129569,1.799845900911327e-05,0.0003868476944539,IS,True
VitB3,nHILIC_833.5227_5.2,PI(34:2),,,0.538422030681113,-0.0463930452227702,0.0411287336042875,0.82921810622424,1.799845900911327e-05,0.0003868476944539,IS,False
VitE_a_Toco,nHILIC_833.5227_5.2,PI(34:2),,,-0.163917066423003,-0.426021900860988,0.570748236832228,0.0060018716160043,1.799845900911327e-05,0.0003868476944539,IR,True
Panto,nHILIC_833.5227_5.2,PI(34:2),,,0.553220099177634,0.0939563654601688,0.0284311025707423,0.70239496934227,1.799845900911327e-05,0.0003868476944539,IS,True
Fluor,nHILIC_833.5227_5.2,PI(34:2),,,0.536145404758571,-0.0528713533394633,0.026282571352367,0.799778688371481,1.799845900911327e-05,0.0003868476944539,IS,False
Iodine,nHILIC_833.5227_5.2,PI(34:2),,,0.443942054895632,0.412772715873945,0.117809078840975,0.0056925594044485,1.799845900911327e-05,0.0003868476944539,IR,True
Fe,nHILIC_833.5227_5.2,PI(34:2),,,0.533868778836029,-0.098428487837499,0.0492656815618138,0.618279002832209,1.799845900911327e-05,0.0003868476944539,IS,False
Mn,nHILIC_833.5227_5.2,PI(34:2),,,0.568018167674155,0.344729582880548,0.024589596397981,0.038779370857623,1.799845900911327e-05,0.0003868476944539,both,True
Se,nHILIC_833.5227_5.2,PI(34:2),,,0.223109340409087,0.326632115690044,0.502668503683082,0.0380747345948535,1.799845900911327e-05,0.0003868476944539,IR,True
W3,nHILIC_833.5227_5.2,PI(34:2),,,0.678434524917427,0.184694474630109,0.0039314619103108,0.232627578085488,1.799845900911327e-05,0.0003868476944539,IS,True
TotFib,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.646561762001843,-0.151884978684277,0.0199276316287084,0.492757029891415,8.705023421895916e-05,0.0012357719524416,IS,True
Sugar,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,0.631763693505322,0.157067625177631,0.0071663456489497,0.369768470270568,8.705023421895916e-05,0.0012357719524416,IS,True
MonoFat,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.743318363709866,-0.13662960795787,0.0007788885143653,0.660323526969764,8.705023421895916e-05,0.0012357719524416,IS,True
PolyFat,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.210587897835107,-0.382261974421132,0.553013616113215,0.0256562264683168,8.705023421895916e-05,0.0012357719524416,IR,True
Retinol,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.664774769382177,-0.144027417871771,0.0059377598599049,0.431106414068147,8.705023421895916e-05,0.0012357719524416,IS,True
VitB1,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.587369488015759,-0.0165928278859818,0.0263278066263003,0.980506889024912,8.705023421895916e-05,0.0012357719524416,IS,True
VitB2,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.844628217262972,-0.0175959207556633,1.85056634220885e-05,0.924732095145072,8.705023421895916e-05,0.0012357719524416,IS,True
VitD_IU,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.717137165600636,-0.382972498537156,0.0010805059935635,0.016952747334935,8.705023421895916e-05,0.0012357719524416,both,True
VitE_a_Toco,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.513379145533154,-0.155228621583215,0.0383943264738684,0.480631245311027,8.705023421895916e-05,0.0012357719524416,IS,True
VitK,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,0.416622543825132,0.381091699406503,0.137643379187061,0.0092925200037049,8.705023421895916e-05,0.0012357719524416,IR,True
Chrom,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.841213278379159,0.254701997826632,9.66499718159762e-05,0.134621874580577,8.705023421895916e-05,0.0012357719524416,IS,False
Cu,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.750148241477491,-0.015631530552537,0.0017803166042636,0.967904766899594,8.705023421895916e-05,0.0012357719524416,IS,True
Fe,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.745594989632408,0.0017554125219426,0.0016456366204034,0.993356473597328,8.705023421895916e-05,0.0012357719524416,IS,False
Mg,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.88219254498491,-0.0390370308451057,9.57682634658988e-06,0.918740483921776,8.705023421895916e-05,0.0012357719524416,IS,True
Mn,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.733073547058428,-0.260971328262142,0.0009606815046701,0.134829828663055,8.705023421895916e-05,0.0012357719524416,IS,True
Moly,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.178715134919524,0.382220178884895,0.600195141955698,0.0162670635416799,8.705023421895916e-05,0.0012357719524416,IR,False
Phos,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.575986358403051,0.0201872440023405,0.0341661913261532,0.938847913977691,8.705023421895916e-05,0.0012357719524416,IS,False
K,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.207172958951295,0.320738945080665,0.545278704813543,0.0456710570488543,8.705023421895916e-05,0.0012357719524416,IR,False
Na,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,0.664774769382177,-0.0415029674830728,0.0077640200245565,0.862800012622509,8.705023421895916e-05,0.0012357719524416,IS,False
W6,nRPLC_397.2054_9.6,Pregnanolone sulfate,Lipid,Progestin Steroids,-0.0819585332115013,-0.391665970074396,0.895561739835036,0.0215115159573455,8.705023421895916e-05,0.0012357719524416,IR,True
TotSolFib,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,0.583954549131947,-0.112889743375407,0.0208832422393079,0.512304914643161,6.300668394261154e-06,0.0001550547360187,IS,False
Sugar,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,0.845766530224242,0.0611468695143359,1.2953964395462e-05,0.795119210364208,6.300668394261154e-06,0.0001550547360187,IS,True
Disacc,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,0.417760856786402,0.416701496280197,0.185397204619307,0.0060055846196761,6.300668394261154e-06,0.0001550547360187,IR,True
MonoFat,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,-0.562326602867801,0.0820864331689375,0.0213684886009337,0.740009154686907,6.300668394261154e-06,0.0001550547360187,IS,False
VitA_IU,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,0.235630782983066,0.420003343642899,0.534790555587464,0.0071275469769364,6.300668394261154e-06,0.0001550547360187,IR,True
Caroten,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,0.157087188655377,0.351207890997241,0.699334698425327,0.0249269326141052,6.300668394261154e-06,0.0001550547360187,IR,True
BetaCaro,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,0.554358412138905,0.132868009696564,0.0418101870692378,0.455125661216881,6.300668394261154e-06,0.0001550547360187,IS,True
VitB2,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,-0.532730465874758,-0.0784084259801053,0.0328530906654594,0.712824253780595,6.300668394261154e-06,0.0001550547360187,IS,True
VitD_IU,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,-0.704615723026657,-0.516551032349745,0.0015158449841264,0.0003218615315329,6.300668394261154e-06,0.0001550547360187,both,True
VitE_a_Toco,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,-0.825276896921367,-0.23798378333194,3.1428008601822e-05,0.191288103912481,6.300668394261154e-06,0.0001550547360187,IS,True
Fluor,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,0.835521713572805,-0.151759592075566,3.14284884942241e-05,0.40497733986198,6.300668394261154e-06,0.0001550547360187,IS,False
Moly,nRPLC_395.1897_10,Pregnenolone sulfate,Lipid,Progestin Steroids,-0.103586479475647,0.33244169522695,0.785935919757202,0.0385524640750772,6.300668394261154e-06,0.0001550547360187,IR,False
